pipe_number,cost_GBP,execution_time_sec
27,5269.200061,47.391
52,3552.654058,47.391
127,8605.382224,47.391
160,18935.07322,47.391
190,25358.75091,47.391
195,7484.150284,47.391
223,28437.55455,47.391
252,51519.40602,47.391
259,24251.31928,47.391
284,2867.530219,47.391
490,3218.100588,47.391
493,6901.537428,47.391
506,84825.7298,47.391
516,11058.23487,47.391
590,69503.83445,47.391
599,5355.567672,47.391
638,204085.2476,47.391
679,34857.35811,47.391
781,14219.54695,47.391
834,12284.19248,47.391
846,16959.64554,47.391
993,32493.01677,47.391
1009,7781.825407,47.391
1043,9310.002851,47.391
1092,5706.301886,47.391
1175,15197.83141,47.391
1187,27444.32136,47.391
1217,90257.46164,47.391
1224,41833.29,47.391
1228,29204.80142,47.391
1238,63599.7818,47.391
1306,32846.00509,47.391
1314,54775.67102,47.391
1387,18779.06771,47.391
1422,23958.22802,47.391
1585,7751.02089,47.391
1672,4921.458796,47.391
1691,25197.23422,47.391
1709,7749.75877,47.391
1719,54130.0699,47.391
1834,25850.63473,47.391
1863,163769.6987,47.391
1868,29059.95037,47.391
1918,14315.04708,47.391
1945,30190.91842,47.391
2013,16895.33986,47.391
2069,4843.535234,47.391
2151,50075.24884,47.391
2179,19932.70409,47.391
2201,186403.9064,47.391
2237,32973.75303,47.391
2319,443178.5862,47.391
2323,39586.31449,47.391
2330,9445.567618,47.391
2370,122780.3107,47.391
2382,6121.783913,47.391
2390,9149.117455,47.391
2423,10111.0218,47.391
2460,86305.8759,47.391
2549,3914.712694,47.391
2551,33286.68855,47.391
2588,9705.955791,47.391
2608,318753.0752,47.391
2609,10047.23783,47.391
2663,5953.7096,47.391
2673,33157.14367,47.391
2773,8453.959875,47.391
2792,20142.51361,47.391
2798,26041.069,47.391
2874,7121.461471,47.391
2993,52320.64387,47.391
3016,122970.5182,47.391
3072,5226.56243,47.391
3087,109969.3273,47.391
3139,45107.28383,47.391
3263,67886.13988,47.391
3278,58870.93227,47.391
3289,13752.60093,47.391
3297,46522.18911,47.391
3302,9210.133746,47.391
3532,5392.481112,47.391
3556,7983.225514,47.391
3622,19206.25638,47.391
3628,9835.519242,47.391
3633,1776.75964,47.391
3713,21097.17193,47.391
3821,58192.37244,47.391
3874,11864.349,47.391
3954,16954.39586,47.391
3982,9690.343496,47.391
3989,18704.19319,47.391
4063,29328.57932,47.391
4127,5438.193761,47.391
4144,49541.69873,47.391
4229,12833.01676,47.391
4322,8457.051589,47.391
4683,23880.3895,47.391
4692,62149.2065,47.391
4698,2568.154586,47.391
4700,742328.6062,47.391
4715,158924.5276,47.391
4795,40551.89581,47.391
4954,6432.796887,47.391
5025,23408.03941,47.391
5068,25153.85209,47.391
5140,9628.454188,47.391
5153,13434.11488,47.391
5181,10012.2639,47.391
5239,31369.49862,47.391
5257,76020.70244,47.391
5271,30032.66098,47.391
5290,1478.514495,47.391
5374,73897.36929,47.391
5405,127107.2796,47.391
5515,9863.845902,47.391
5648,45255.95257,47.391
5743,5365.953506,47.391
5749,27090.17919,47.391
5831,5621.313171,47.391
5909,26429.57359,47.391
5915,13789.82532,47.391
5985,124221.3325,47.391
6001,91976.36482,47.391
6018,16955.70519,47.391
6084,14780.65172,47.391
6116,8314.877455,47.391
6130,15816.43308,47.391
6145,21781.54807,47.391
6359,7276.254686,47.391
6365,16396.47002,47.391
6396,14928.6869,47.391
6401,61452.52431,47.391
6495,13710.14591,47.391
6519,7941.172159,47.391
6525,8518.48606,47.391
6601,11128.61196,47.391
6650,3428.432017,47.391
6686,21441.48045,47.391
6732,107769.3139,47.391
6736,37478.23859,47.391
6859,72268.8058,47.391
7008,5569.498773,47.391
7097,138309.5045,47.391
7158,6280.477326,47.391
7174,34413.7199,47.391
7182,6960.022247,47.391
7245,7225.408923,47.391
7312,7758.43089,47.391
7351,57718.09131,47.391
7354,61513.60141,47.391
7393,10824.62278,47.391
7412,34714.0185,47.391
7426,6057.209659,47.391
7430,4225.968246,47.391
7511,9435.302368,47.391
7547,6594.440724,47.391
7555,104744.249,47.391
7627,25898.49807,47.391
7698,9346.20249,47.391
7771,54367.50353,47.391
7835,23299.84802,47.391
8006,49972.49125,47.391
8026,7858.65605,47.391
8041,8858.560102,47.391
8055,230963.3139,47.391
8145,17874.70258,47.391
8160,7708.96379,47.391
8257,15266.23744,47.391
8354,52285.74424,47.391
8389,7401.401468,47.391
8402,32046.48062,47.391
8469,13944.89401,47.391
8485,12418.80294,47.391
8486,41290.32601,47.391
8531,7706.905232,47.391
8590,14027.72524,47.391
8622,15667.04575,47.391
8640,120087.5565,47.391
8657,46035.22368,47.391
8665,43341.17459,47.391
8739,101258.6385,47.391
8748,8610.106632,47.391
8771,21722.75317,47.391
8779,3820.570843,47.391
8832,417570.7825,47.391
8838,85639.30053,47.391
8864,29999.0526,47.391
8902,8899.314584,47.391
8909,182367.4276,47.391
8980,6590.550595,47.391
9135,38702.1741,47.391
9323,18881.81903,47.391
9375,1344.201473,47.391
9405,16630.97537,47.391
9448,560212.0499,47.391
9452,5263.678814,47.391
9493,24660.92339,47.391
9586,21626.18884,47.391
9593,18676.82568,47.391
9670,10155.41955,47.391
9675,6880.311883,47.391
9746,11183.62726,47.391
9758,3180.287115,47.391
9768,5647.954594,47.391
9798,47583.5731,47.391
9835,13983.28861,47.391
9886,28872.45142,47.391
9989,4562.29018,47.391
10090,41955.60513,47.391
10246,10371.07835,47.391
10252,31194.60497,47.391
10254,34422.76469,47.391
10290,4613.805186,47.391
10296,25639.01973,47.391
10338,6783.644889,47.391
10353,27255.13917,47.391
10363,96963.80184,47.391
10370,14447.69551,47.391
10404,36295.26199,47.391
10437,5963.845306,47.391
10454,90750.39091,47.391
10476,9212.210672,47.391
10567,7624.330231,47.391
10579,11531.92348,47.391
10603,48213.82599,47.391
10679,4137.310373,47.391
10723,19914.89722,47.391
10877,14474.41581,47.391
10893,2762.119298,47.391
10929,22297.70425,47.391
10944,22742.65725,47.391
11068,73861.75161,47.391
11107,34824.1905,47.391
11117,700833.9179,47.391
11137,65528.62683,47.391
11162,8783.834143,47.391
11168,35168.59758,47.391
11197,23619.1836,47.391
11273,4864.695535,47.391
11307,16617.31243,47.391
11345,20835.42298,47.391
11390,12307.03209,47.391
11401,67102.07293,47.391
11455,6878.073707,47.391
11504,65807.97622,47.391
11541,91206.28392,47.391
11553,14653.01102,47.391
11602,47624.26647,47.391
11609,36176.58351,47.391
11623,76742.35324,47.391
11663,18052.75366,47.391
11689,912052.8866,47.391
11714,13269.38475,47.391
11743,27058.03914,47.391
11881,95078.97019,47.391
11921,5198.877099,47.391
11931,55314.88243,47.391
12043,92416.22326,47.391
12061,16664.47302,47.391
12103,15481.529,47.391
12123,15152.96856,47.391
12281,125447.7537,47.391
12315,8172.433265,47.391
12376,8788.974605,47.391
12379,10726.26352,47.391
12396,20611.92097,47.391
12428,34835.78002,47.391
12429,59772.69408,47.391
12541,6928.945603,47.391
12607,34161.77835,47.391
12620,3705.121653,47.391
12710,12781.48173,47.391
12849,112918.041,47.391
12957,4325.639536,47.391
13001,532.8681739,47.391
13039,11541.32024,47.391
13049,183399.3258,47.391
13093,21854.13351,47.391
13112,20664.38329,47.391
13211,26585.07931,47.391
13255,9217.002338,47.391
13265,18898.87944,47.391
13266,17571.39594,47.391
13309,6305.664572,47.391
13320,39839.58939,47.391
13398,14545.55284,47.391
13445,14429.95846,47.391
13662,94755.85263,47.391
13755,34883.26475,47.391
13763,75554.68537,47.391
13768,53261.36548,47.391
13824,5420.19547,47.391
13921,25388.99355,47.391
13929,11151.82632,47.391
14017,16316.47409,47.391
14175,42228.73798,47.391
14348,7803.090385,47.391
14368,13506.63647,47.391
14375,14695.53207,47.391
14409,33819.45037,47.391
14437,27328.62836,47.391
14455,38160.56432,47.391
14518,14589.93965,47.391
14546,40602.34427,47.391
14679,6008.985271,47.391
14912,56056.45818,47.391
14944,28374.25629,47.391
15055,15170.02802,47.391
15094,25093.00934,47.391
15098,7726.70548,47.391
15122,78071.78704,47.391
15202,4390.981818,47.391
15220,14819.51868,47.391
15232,10301.90008,47.391
15292,13392.20062,47.391
15326,58554.21233,47.391
15381,17522.5751,47.391
15408,37240.14998,47.391
15418,3575.857444,47.391
15430,16520.94851,47.391
15481,12452.348,47.391
15522,11827.02117,47.391
15537,93521.28701,47.391
15555,4680.755986,47.391
15568,9178.209906,47.391
15695,10939.19123,47.391
15759,28429.27076,47.391
15834,29100.38617,47.391
15915,167739.7659,47.391
15967,202609.5318,47.391
15991,34702.45433,47.391
16079,47413.90694,47.391
16092,62883.17832,47.391
16182,32485.62879,47.391
16323,1520.66929,47.391
16337,13762.58645,47.391
16368,23854.29363,47.391
16374,29815.26391,47.391
16388,7113.387377,47.391
16535,25941.09006,47.391
16686,74379.88735,47.391
16777,13696.23893,47.391
16832,10501.8741,47.391
16901,5734.867745,47.391
17005,13035.12852,47.391
17018,8962.207464,47.391
17073,84827.59338,47.391
17178,198484.5318,47.391
17266,30122.87734,47.391
17269,53656.24911,47.391
17348,61206.88345,47.391
17395,108879.0597,47.391
17415,15495.10698,47.391
17468,24011.39825,47.391
17471,38983.81465,47.391
17475,28739.2779,47.391
17485,16279.36761,47.391
