pipe_number,cost_GBP,execution_time_sec
27,5269.200061,128.979
52,3552.654058,128.979
127,8605.382224,128.979
160,18935.07322,128.979
170,27660.72949,128.979
190,25358.75091,128.979
195,7484.150284,128.979
223,28437.55455,128.979
252,51519.40602,128.979
259,24251.31928,128.979
279,37206.60522,128.979
284,2867.530219,128.979
490,3218.100588,128.979
493,6901.537428,128.979
506,84825.7298,128.979
516,11058.23487,128.979
590,69503.83445,128.979
599,5355.567672,128.979
638,204085.2476,128.979
679,34857.35811,128.979
781,14219.54695,128.979
834,12284.19248,128.979
846,16959.64554,128.979
993,32493.01677,128.979
1009,7781.825407,128.979
1043,9310.002851,128.979
1092,5706.301886,128.979
1175,15197.83141,128.979
1187,27444.32136,128.979
1217,90257.46164,128.979
1224,41833.29,128.979
1228,29204.80142,128.979
1238,63599.7818,128.979
1306,32846.00509,128.979
1314,54775.67102,128.979
1387,18779.06771,128.979
1422,23958.22802,128.979
1454,9310.103072,128.979
1585,7751.02089,128.979
1672,4921.458796,128.979
1691,25197.23422,128.979
1709,7749.75877,128.979
1719,54130.0699,128.979
1834,25850.63473,128.979
1863,163769.6987,128.979
1868,29059.95037,128.979
1918,14315.04708,128.979
1922,203837.3707,128.979
1945,30190.91842,128.979
1993,14284.39567,128.979
2013,16895.33986,128.979
2069,4843.535234,128.979
2151,50075.24884,128.979
2179,19932.70409,128.979
2201,186403.9064,128.979
2237,32973.75303,128.979
2257,46044.14887,128.979
2319,443178.5862,128.979
2323,39586.31449,128.979
2330,9445.567618,128.979
2355,85138.31492,128.979
2370,122780.3107,128.979
2382,6121.783913,128.979
2390,9149.117455,128.979
2423,10111.0218,128.979
2460,86305.8759,128.979
2549,3914.712694,128.979
2551,33286.68855,128.979
2588,9705.955791,128.979
2608,318753.0752,128.979
2609,10047.23783,128.979
2663,5953.7096,128.979
2673,33157.14367,128.979
2736,15193.51071,128.979
2773,8453.959875,128.979
2792,20142.51361,128.979
2798,26041.069,128.979
2802,56932.10988,128.979
2874,7121.461471,128.979
2937,213945.9438,128.979
2993,52320.64387,128.979
3016,122970.5182,128.979
3072,5226.56243,128.979
3087,109969.3273,128.979
3121,24740.92888,128.979
3139,45107.28383,128.979
3226,59370.37043,128.979
3263,67886.13988,128.979
3278,58870.93227,128.979
3289,13752.60093,128.979
3297,46522.18911,128.979
3302,9210.133746,128.979
3532,5392.481112,128.979
3556,7983.225514,128.979
3622,19206.25638,128.979
3628,9835.519242,128.979
3633,1776.75964,128.979
3713,21097.17193,128.979
3821,58192.37244,128.979
3874,11864.349,128.979
3954,16954.39586,128.979
3982,9690.343496,128.979
3989,18704.19319,128.979
4063,29328.57932,128.979
4102,91828.53986,128.979
4127,5438.193761,128.979
4144,49541.69873,128.979
4229,12833.01676,128.979
4322,8457.051589,128.979
4383,3426.164222,128.979
4683,23880.3895,128.979
4688,19050.03817,128.979
4692,62149.2065,128.979
4698,2568.154586,128.979
4700,742328.6062,128.979
4715,158924.5276,128.979
4795,40551.89581,128.979
4805,31906.5641,128.979
4954,6432.796887,128.979
4963,24079.12741,128.979
5025,23408.03941,128.979
5068,25153.85209,128.979
5140,9628.454188,128.979
5153,13434.11488,128.979
5158,29739.66501,128.979
5181,10012.2639,128.979
5209,10662.82709,128.979
5239,31369.49862,128.979
5257,76020.70244,128.979
5271,30032.66098,128.979
5290,1478.514495,128.979
5374,73897.36929,128.979
5389,37713.28366,128.979
5405,127107.2796,128.979
5515,9863.845902,128.979
5648,45255.95257,128.979
5743,5365.953506,128.979
5749,27090.17919,128.979
5788,7382.7476,128.979
5831,5621.313171,128.979
5909,26429.57359,128.979
5915,13789.82532,128.979
5985,124221.3325,128.979
6001,91976.36482,128.979
6018,16955.70519,128.979
6084,14780.65172,128.979
6116,8314.877455,128.979
6130,15816.43308,128.979
6145,21781.54807,128.979
6190,21356.67053,128.979
6359,7276.254686,128.979
6365,16396.47002,128.979
6396,14928.6869,128.979
6401,61452.52431,128.979
6450,8120.240374,128.979
6495,13710.14591,128.979
6519,7941.172159,128.979
6525,8518.48606,128.979
6601,11128.61196,128.979
6650,3428.432017,128.979
6686,21441.48045,128.979
6732,107769.3139,128.979
6736,37478.23859,128.979
6859,72268.8058,128.979
6921,1922.347039,128.979
6968,18970.45895,128.979
7008,5569.498773,128.979
7097,138309.5045,128.979
7137,11042.05874,128.979
7158,6280.477326,128.979
7174,34413.7199,128.979
7182,6960.022247,128.979
7245,7225.408923,128.979
7307,38562.11255,128.979
7312,7758.43089,128.979
7339,13746.06532,128.979
7351,57718.09131,128.979
7354,61513.60141,128.979
7393,10824.62278,128.979
7412,34714.0185,128.979
7426,6057.209659,128.979
7430,4225.968246,128.979
7511,9435.302368,128.979
7547,6594.440724,128.979
7555,104744.249,128.979
7627,25898.49807,128.979
7698,9346.20249,128.979
7771,54367.50353,128.979
7831,7726.810256,128.979
7835,23299.84802,128.979
7965,36217.46244,128.979
8006,49972.49125,128.979
8026,7858.65605,128.979
8041,8858.560102,128.979
8055,230963.3139,128.979
8145,17874.70258,128.979
8160,7708.96379,128.979
8252,362223.5467,128.979
8257,15266.23744,128.979
8325,132822.7427,128.979
8354,52285.74424,128.979
8389,7401.401468,128.979
8402,32046.48062,128.979
8469,13944.89401,128.979
8485,12418.80294,128.979
8486,41290.32601,128.979
8531,7706.905232,128.979
8567,168765.4854,128.979
8590,14027.72524,128.979
8622,15667.04575,128.979
8640,120087.5565,128.979
8657,46035.22368,128.979
8665,43341.17459,128.979
8739,101258.6385,128.979
8748,8610.106632,128.979
8771,21722.75317,128.979
8779,3820.570843,128.979
8832,417570.7825,128.979
8838,85639.30053,128.979
8864,29999.0526,128.979
8893,7704.439282,128.979
8902,8899.314584,128.979
8909,182367.4276,128.979
8980,6590.550595,128.979
9093,47609.11739,128.979
9135,38702.1741,128.979
9323,18881.81903,128.979
9375,1344.201473,128.979
9405,16630.97537,128.979
9448,560212.0499,128.979
9452,5263.678814,128.979
9493,24660.92339,128.979
9586,21626.18884,128.979
9593,18676.82568,128.979
9670,10155.41955,128.979
9675,6880.311883,128.979
9746,11183.62726,128.979
9758,3180.287115,128.979
9768,5647.954594,128.979
9798,47583.5731,128.979
9835,13983.28861,128.979
9886,28872.45142,128.979
9989,4562.29018,128.979
10014,12963.78162,128.979
10090,41955.60513,128.979
10246,10371.07835,128.979
10252,31194.60497,128.979
10254,34422.76469,128.979
10286,61751.6796,128.979
10290,4613.805186,128.979
10296,25639.01973,128.979
10338,6783.644889,128.979
10353,27255.13917,128.979
10363,96963.80184,128.979
10370,14447.69551,128.979
10374,14857.43973,128.979
10404,36295.26199,128.979
10437,5963.845306,128.979
10454,90750.39091,128.979
10476,9212.210672,128.979
10567,7624.330231,128.979
10579,11531.92348,128.979
10603,48213.82599,128.979
10679,4137.310373,128.979
10723,19914.89722,128.979
10877,14474.41581,128.979
10893,2762.119298,128.979
10929,22297.70425,128.979
10944,22742.65725,128.979
11068,73861.75161,128.979
11107,34824.1905,128.979
11117,700833.9179,128.979
11137,65528.62683,128.979
11162,8783.834143,128.979
11168,35168.59758,128.979
11197,23619.1836,128.979
11260,32498.75028,128.979
11273,4864.695535,128.979
11307,16617.31243,128.979
11345,20835.42298,128.979
11390,12307.03209,128.979
11401,67102.07293,128.979
11455,6878.073707,128.979
11504,65807.97622,128.979
11541,91206.28392,128.979
11553,14653.01102,128.979
11602,47624.26647,128.979
11609,36176.58351,128.979
11623,76742.35324,128.979
11663,18052.75366,128.979
11689,912052.8866,128.979
11714,13269.38475,128.979
11743,27058.03914,128.979
11762,306397.3828,128.979
11881,95078.97019,128.979
11921,5198.877099,128.979
11928,45554.94082,128.979
11931,55314.88243,128.979
11987,94555.61799,128.979
12043,92416.22326,128.979
12061,16664.47302,128.979
12103,15481.529,128.979
12123,15152.96856,128.979
12281,125447.7537,128.979
12315,8172.433265,128.979
12358,18313.17013,128.979
12373,53627.00183,128.979
12376,8788.974605,128.979
12379,10726.26352,128.979
12396,20611.92097,128.979
12428,34835.78002,128.979
12429,59772.69408,128.979
12541,6928.945603,128.979
12607,34161.77835,128.979
12620,3705.121653,128.979
12710,12781.48173,128.979
12849,112918.041,128.979
12957,4325.639536,128.979
13001,532.8681739,128.979
13039,11541.32024,128.979
13049,183399.3258,128.979
13054,106681.4949,128.979
13093,21854.13351,128.979
13112,20664.38329,128.979
13211,26585.07931,128.979
13255,9217.002338,128.979
13265,18898.87944,128.979
13266,17571.39594,128.979
13271,16676.58716,128.979
13309,6305.664572,128.979
13320,39839.58939,128.979
13398,14545.55284,128.979
13445,14429.95846,128.979
13467,12416.67291,128.979
13662,94755.85263,128.979
13755,34883.26475,128.979
13763,75554.68537,128.979
13768,53261.36548,128.979
13824,5420.19547,128.979
13839,71690.76633,128.979
13921,25388.99355,128.979
13925,36431.11634,128.979
13929,11151.82632,128.979
13946,27610.28852,128.979
14017,16316.47409,128.979
14069,2696.507946,128.979
14175,42228.73798,128.979
14348,7803.090385,128.979
14364,50907.86984,128.979
14368,13506.63647,128.979
14375,14695.53207,128.979
14409,33819.45037,128.979
14437,27328.62836,128.979
14455,38160.56432,128.979
14518,14589.93965,128.979
14520,11946.95864,128.979
14546,40602.34427,128.979
14679,6008.985271,128.979
14912,56056.45818,128.979
14944,28374.25629,128.979
15026,42168.1154,128.979
15055,15170.02802,128.979
15094,25093.00934,128.979
15098,7726.70548,128.979
15122,78071.78704,128.979
15202,4390.981818,128.979
15220,14819.51868,128.979
15232,10301.90008,128.979
15292,13392.20062,128.979
15326,58554.21233,128.979
15381,17522.5751,128.979
15408,37240.14998,128.979
15418,3575.857444,128.979
15430,16520.94851,128.979
15481,12452.348,128.979
15522,11827.02117,128.979
15537,93521.28701,128.979
15555,4680.755986,128.979
15566,83435.72982,128.979
15568,9178.209906,128.979
15695,10939.19123,128.979
15759,28429.27076,128.979
15761,37319.89315,128.979
15834,29100.38617,128.979
15915,167739.7659,128.979
15967,202609.5318,128.979
15991,34702.45433,128.979
16079,47413.90694,128.979
16092,62883.17832,128.979
16182,32485.62879,128.979
16290,34960.45286,128.979
16294,9673.722973,128.979
16323,1520.66929,128.979
16337,13762.58645,128.979
16368,23854.29363,128.979
16374,29815.26391,128.979
16388,7113.387377,128.979
16535,25941.09006,128.979
16686,74379.88735,128.979
16777,13696.23893,128.979
16832,10501.8741,128.979
16901,5734.867745,128.979
17005,13035.12852,128.979
17018,8962.207464,128.979
17073,84827.59338,128.979
17148,8127.758316,128.979
17178,198484.5318,128.979
17266,30122.87734,128.979
17269,53656.24911,128.979
17348,61206.88345,128.979
17359,7293.23236,128.979
17395,108879.0597,128.979
17415,15495.10698,128.979
17468,24011.39825,128.979
17471,38983.81465,128.979
17475,28739.2779,128.979
17485,16279.36761,128.979
17503,27097.77673,128.979
17531,59153.8081,128.979
17550,25828.76359,128.979
17601,28276.16159,128.979
17603,15460.93966,128.979
17628,12517.81592,128.979
17635,9720.360709,128.979
17658,6529.015065,128.979
17780,14307.14352,128.979
17782,32931.20772,128.979
17843,4871.568305,128.979
17848,4812.215837,128.979
17865,38756.46093,128.979
17885,10977.2578,128.979
17918,18855.57726,128.979
17919,15161.43144,128.979
17929,7775.542599,128.979
17948,7425.864557,128.979
17958,20130.51411,128.979
17987,87685.13033,128.979
18002,24474.74861,128.979
18056,28527.33417,128.979
18098,5726.517125,128.979
18137,11809.52869,128.979
18227,7314.411576,128.979
18278,35006.69428,128.979
18344,18710.53848,128.979
18398,40861.93538,128.979
18419,17589.84755,128.979
18504,13566.31987,128.979
18721,5081.116008,128.979
18879,3309.852106,128.979
18926,4017.28944,128.979
18940,46467.91496,128.979
18942,3402.517043,128.979
18966,27821.92613,128.979
19056,36702.54624,128.979
19064,20187.60848,128.979
19084,23336.338,128.979
19120,84776.85227,128.979
19157,18545.42749,128.979
19176,5368.829804,128.979
19193,142568.8978,128.979
19214,15859.2282,128.979
19231,34357.59874,128.979
19236,69425.58261,128.979
19316,47319.18663,128.979
19329,45755.83289,128.979
