pipe_number,cost_GBP,execution_time_sec
52,3552.654058,45.195
127,8605.382224,45.195
160,18935.07322,45.195
195,7484.150284,45.195
223,28437.55455,45.195
252,51519.40602,45.195
259,24251.31928,45.195
490,3218.100588,45.195
493,6901.537428,45.195
506,84825.7298,45.195
590,69503.83445,45.195
599,5355.567672,45.195
638,204085.2476,45.195
679,34857.35811,45.195
834,12284.19248,45.195
846,16959.64554,45.195
993,32493.01677,45.195
1043,9310.002851,45.195
1092,5706.301886,45.195
1187,27444.32136,45.195
1217,90257.46164,45.195
1224,41833.29,45.195
1228,29204.80142,45.195
1238,63599.7818,45.195
1306,32846.00509,45.195
1314,54775.67102,45.195
1422,23958.22802,45.195
1585,7751.02089,45.195
1672,4921.458796,45.195
1691,25197.23422,45.195
1709,7749.75877,45.195
1719,54130.0699,45.195
1834,25850.63473,45.195
1863,163769.6987,45.195
1868,29059.95037,45.195
1918,14315.04708,45.195
1945,30190.91842,45.195
2013,16895.33986,45.195
2069,4843.535234,45.195
2151,50075.24884,45.195
2179,19932.70409,45.195
2201,186403.9064,45.195
2237,32973.75303,45.195
2319,443178.5862,45.195
2323,39586.31449,45.195
2370,122780.3107,45.195
2382,6121.783913,45.195
2390,9149.117455,45.195
2460,86305.8759,45.195
2549,3914.712694,45.195
2588,9705.955791,45.195
2608,318753.0752,45.195
2609,10047.23783,45.195
2663,5953.7096,45.195
2673,33157.14367,45.195
2773,8453.959875,45.195
2798,26041.069,45.195
2874,7121.461471,45.195
3016,122970.5182,45.195
3087,109969.3273,45.195
3263,67886.13988,45.195
3289,13752.60093,45.195
3297,46522.18911,45.195
3302,9210.133746,45.195
3532,5392.481112,45.195
3628,9835.519242,45.195
3633,1776.75964,45.195
3713,21097.17193,45.195
3821,58192.37244,45.195
3874,11864.349,45.195
3954,16954.39586,45.195
3982,9690.343496,45.195
3989,18704.19319,45.195
4127,5438.193761,45.195
4144,49541.69873,45.195
4229,12833.01676,45.195
4322,8457.051589,45.195
4683,23880.3895,45.195
4692,62149.2065,45.195
4698,2568.154586,45.195
4715,158924.5276,45.195
4954,6432.796887,45.195
5025,23408.03941,45.195
5068,25153.85209,45.195
5181,10012.2639,45.195
5226,397851.5906,45.195
5239,31369.49862,45.195
5257,76020.70244,45.195
5271,30032.66098,45.195
5290,1478.514495,45.195
5374,73897.36929,45.195
5405,127107.2796,45.195
5515,9863.845902,45.195
5648,45255.95257,45.195
5743,5365.953506,45.195
5749,27090.17919,45.195
5831,5621.313171,45.195
5915,13789.82532,45.195
5985,124221.3325,45.195
6001,91976.36482,45.195
6084,14780.65172,45.195
6116,8314.877455,45.195
6145,21781.54807,45.195
6401,61452.52431,45.195
6495,13710.14591,45.195
6519,7941.172159,45.195
6525,8518.48606,45.195
6601,11128.61196,45.195
6732,107769.3139,45.195
6736,37478.23859,45.195
6859,72268.8058,45.195
7008,5569.498773,45.195
7097,138309.5045,45.195
7158,6280.477326,45.195
7174,34413.7199,45.195
7182,6960.022247,45.195
7245,7225.408923,45.195
7293,285733.9989,45.195
7312,7758.43089,45.195
7351,57718.09131,45.195
7354,61513.60141,45.195
7412,34714.0185,45.195
7426,6057.209659,45.195
7511,9435.302368,45.195
7547,6594.440724,45.195
7555,104744.249,45.195
7627,25898.49807,45.195
7698,9346.20249,45.195
7771,54367.50353,45.195
7835,23299.84802,45.195
8006,49972.49125,45.195
8026,7858.65605,45.195
8041,8858.560102,45.195
8055,230963.3139,45.195
8145,17874.70258,45.195
8160,7708.96379,45.195
8252,362223.5467,45.195
8257,15266.23744,45.195
8354,52285.74424,45.195
8469,13944.89401,45.195
8485,12418.80294,45.195
8486,41290.32601,45.195
8590,14027.72524,45.195
8622,15667.04575,45.195
8640,120087.5565,45.195
8657,46035.22368,45.195
8739,101258.6385,45.195
8748,8610.106632,45.195
8771,21722.75317,45.195
8779,3820.570843,45.195
8832,417570.7825,45.195
8838,85639.30053,45.195
8864,29999.0526,45.195
8902,8899.314584,45.195
8909,182367.4276,45.195
8980,6590.550595,45.195
9135,38702.1741,45.195
9405,16630.97537,45.195
9448,560212.0499,45.195
9452,5263.678814,45.195
9493,24660.92339,45.195
9593,18676.82568,45.195
9675,6880.311883,45.195
9758,3180.287115,45.195
9768,5647.954594,45.195
9798,47583.5731,45.195
9835,13983.28861,45.195
9989,4562.29018,45.195
10090,41955.60513,45.195
10246,10371.07835,45.195
10252,31194.60497,45.195
10254,34422.76469,45.195
10290,4613.805186,45.195
10296,25639.01973,45.195
10338,6783.644889,45.195
10353,27255.13917,45.195
10363,96963.80184,45.195
10370,14447.69551,45.195
10404,36295.26199,45.195
10454,90750.39091,45.195
10476,9212.210672,45.195
10567,7624.330231,45.195
10579,11531.92348,45.195
10723,19914.89722,45.195
10877,14474.41581,45.195
10893,2762.119298,45.195
10929,22297.70425,45.195
10944,22742.65725,45.195
11068,73861.75161,45.195
11107,34824.1905,45.195
11117,700833.9179,45.195
11162,8783.834143,45.195
11168,35168.59758,45.195
11273,4864.695535,45.195
11307,16617.31243,45.195
11390,12307.03209,45.195
11455,6878.073707,45.195
11504,65807.97622,45.195
11553,14653.01102,45.195
11623,76742.35324,45.195
11689,912052.8866,45.195
11714,13269.38475,45.195
11881,95078.97019,45.195
11921,5198.877099,45.195
11931,55314.88243,45.195
12043,92416.22326,45.195
12123,15152.96856,45.195
12281,125447.7537,45.195
12315,8172.433265,45.195
12379,10726.26352,45.195
12429,59772.69408,45.195
12541,6928.945603,45.195
12607,34161.77835,45.195
12620,3705.121653,45.195
12710,12781.48173,45.195
12849,112918.041,45.195
12957,4325.639536,45.195
13001,532.8681739,45.195
13039,11541.32024,45.195
13049,183399.3258,45.195
13255,9217.002338,45.195
13265,18898.87944,45.195
13266,17571.39594,45.195
13309,6305.664572,45.195
13320,39839.58939,45.195
13398,14545.55284,45.195
13445,14429.95846,45.195
13662,94755.85263,45.195
13755,34883.26475,45.195
13768,53261.36548,45.195
13921,25388.99355,45.195
14017,16316.47409,45.195
14348,7803.090385,45.195
14375,14695.53207,45.195
14409,33819.45037,45.195
14437,27328.62836,45.195
14518,14589.93965,45.195
