pipe_number,cost_GBP,execution_time_sec
27,5269.200061,45.679
30,8031.505868,45.679
52,3552.654058,45.679
93,41526.80526,45.679
127,8605.382224,45.679
146,4823.095985,45.679
160,18935.07322,45.679
168,56483.08089,45.679
170,27660.72949,45.679
173,7639.425421,45.679
190,25358.75091,45.679
195,7484.150284,45.679
223,28437.55455,45.679
252,51519.40602,45.679
259,24251.31928,45.679
275,5902.080708,45.679
279,37206.60522,45.679
284,2867.530219,45.679
349,25097.27034,45.679
359,10489.562,45.679
443,51160.31781,45.679
472,93385.13855,45.679
490,3218.100588,45.679
493,6901.537428,45.679
506,84825.7298,45.679
516,11058.23487,45.679
546,32453.22641,45.679
590,69503.83445,45.679
599,5355.567672,45.679
617,18636.54891,45.679
638,204085.2476,45.679
679,34857.35811,45.679
699,4298.981556,45.679
708,82419.57655,45.679
720,136470.2838,45.679
743,31444.28375,45.679
759,16959.66004,45.679
781,14219.54695,45.679
834,12284.19248,45.679
846,16959.64554,45.679
881,20421.85562,45.679
885,7399.439583,45.679
985,6620.936794,45.679
993,32493.01677,45.679
1009,7781.825407,45.679
1043,9310.002851,45.679
1092,5706.301886,45.679
1129,13937.88624,45.679
1175,15197.83141,45.679
1187,27444.32136,45.679
1203,40356.75231,45.679
1217,90257.46164,45.679
1224,41833.29,45.679
1228,29204.80142,45.679
1238,63599.7818,45.679
1256,7693.09644,45.679
1266,2768.420765,45.679
1306,32846.00509,45.679
1314,54775.67102,45.679
1387,18779.06771,45.679
1422,23958.22802,45.679
1436,26840.87001,45.679
1454,9310.103072,45.679
1585,7751.02089,45.679
1672,4921.458796,45.679
1691,25197.23422,45.679
1709,7749.75877,45.679
1719,54130.0699,45.679
1834,25850.63473,45.679
1863,163769.6987,45.679
1868,29059.95037,45.679
1884,19852.00845,45.679
1918,14315.04708,45.679
1922,203837.3707,45.679
1945,30190.91842,45.679
1993,14284.39567,45.679
2013,16895.33986,45.679
2069,4843.535234,45.679
2103,91798.88001,45.679
2151,50075.24884,45.679
2169,111193.3976,45.679
2179,19932.70409,45.679
2201,186403.9064,45.679
2217,162573.6895,45.679
2237,32973.75303,45.679
2257,46044.14887,45.679
2319,443178.5862,45.679
2323,39586.31449,45.679
2324,22142.78746,45.679
2330,9445.567618,45.679
2355,85138.31492,45.679
2370,122780.3107,45.679
2378,129569.2287,45.679
2382,6121.783913,45.679
2390,9149.117455,45.679
2423,10111.0218,45.679
2454,13971.6011,45.679
2460,86305.8759,45.679
2495,42685.14231,45.679
2498,3300.811725,45.679
2500,28452.49435,45.679
2516,31749.18196,45.679
2549,3914.712694,45.679
2551,33286.68855,45.679
2569,22321.72031,45.679
2586,13452.26882,45.679
2588,9705.955791,45.679
2608,318753.0752,45.679
2609,10047.23783,45.679
2663,5953.7096,45.679
2673,33157.14367,45.679
2736,15193.51071,45.679
2750,15801.22972,45.679
2759,26093.10251,45.679
2773,8453.959875,45.679
2792,20142.51361,45.679
2798,26041.069,45.679
2802,56932.10988,45.679
2874,7121.461471,45.679
2887,66010.35243,45.679
2888,29968.67779,45.679
2937,213945.9438,45.679
2941,17286.88261,45.679
2979,19551.30889,45.679
2993,52320.64387,45.679
3016,122970.5182,45.679
3050,35427.80822,45.679
3071,65892.83308,45.679
3072,5226.56243,45.679
3087,109969.3273,45.679
3121,24740.92888,45.679
3139,45107.28383,45.679
3153,5549.362753,45.679
3156,15559.2361,45.679
3163,9185.896863,45.679
3211,31467.70126,45.679
3226,59370.37043,45.679
3241,15830.91795,45.679
3263,67886.13988,45.679
3278,58870.93227,45.679
3289,13752.60093,45.679
3297,46522.18911,45.679
3302,9210.133746,45.679
3532,5392.481112,45.679
3556,7983.225514,45.679
3561,8849.580785,45.679
3622,19206.25638,45.679
3628,9835.519242,45.679
3633,1776.75964,45.679
3668,21718.44029,45.679
3713,21097.17193,45.679
3733,17817.44323,45.679
3763,21092.13422,45.679
3785,20192.62805,45.679
3790,27641.93731,45.679
3793,4521.688704,45.679
3821,58192.37244,45.679
3838,14133.97366,45.679
3874,11864.349,45.679
3923,4287.088569,45.679
3943,17022.21355,45.679
3954,16954.39586,45.679
3971,32448.72605,45.679
3982,9690.343496,45.679
3989,18704.19319,45.679
4013,4844.499618,45.679
4025,163750.7172,45.679
4063,29328.57932,45.679
4102,91828.53986,45.679
4127,5438.193761,45.679
4130,11863.76376,45.679
4144,49541.69873,45.679
4155,7713.553426,45.679
4179,12408.73019,45.679
4190,14376.78064,45.679
4229,12833.01676,45.679
4315,49236.83747,45.679
4322,8457.051589,45.679
4380,11853.83662,45.679
4383,3426.164222,45.679
4407,70927.70473,45.679
4418,33997.26949,45.679
4436,40443.78641,45.679
4473,25280.42817,45.679
4475,57223.39713,45.679
4523,51090.56636,45.679
4542,89537.14898,45.679
4595,2057.857709,45.679
4597,32889.82637,45.679
4608,163189.1453,45.679
4641,111598.2223,45.679
4667,2920.662512,45.679
4683,23880.3895,45.679
4686,7860.735554,45.679
4688,19050.03817,45.679
4692,62149.2065,45.679
4698,2568.154586,45.679
4700,742328.6062,45.679
