pipe_number,cost_GBP,execution_time_sec
52,3552.654058,792.936
127,8605.382224,792.936
190,25358.75091,792.936
195,7484.150284,792.936
223,28437.55455,792.936
252,51519.40602,792.936
259,24251.31928,792.936
490,3218.100588,792.936
493,6901.537428,792.936
506,84825.7298,792.936
590,69503.83445,792.936
599,5355.567672,792.936
638,204085.2476,792.936
679,34857.35811,792.936
846,16959.64554,792.936
993,32493.01677,792.936
1009,7781.825407,792.936
1092,5706.301886,792.936
1187,27444.32136,792.936
1228,29204.80142,792.936
1238,63599.7818,792.936
1314,54775.67102,792.936
1387,18779.06771,792.936
1422,23958.22802,792.936
1585,7751.02089,792.936
1672,4921.458796,792.936
1691,25197.23422,792.936
1709,7749.75877,792.936
1719,54130.0699,792.936
1834,25850.63473,792.936
1868,29059.95037,792.936
1918,14315.04708,792.936
1945,30190.91842,792.936
2013,16895.33986,792.936
2069,4843.535234,792.936
2151,50075.24884,792.936
2179,19932.70409,792.936
2201,186403.9064,792.936
2237,32973.75303,792.936
2319,443178.5862,792.936
2323,39586.31449,792.936
2370,122780.3107,792.936
2382,6121.783913,792.936
2390,9149.117455,792.936
2423,10111.0218,792.936
2460,86305.8759,792.936
2549,3914.712694,792.936
2588,9705.955791,792.936
2608,318753.0752,792.936
2673,33157.14367,792.936
2773,8453.959875,792.936
2798,26041.069,792.936
2874,7121.461471,792.936
3016,122970.5182,792.936
3087,109969.3273,792.936
3263,67886.13988,792.936
3278,58870.93227,792.936
3289,13752.60093,792.936
3297,46522.18911,792.936
3302,9210.133746,792.936
3532,5392.481112,792.936
3628,9835.519242,792.936
3633,1776.75964,792.936
3821,58192.37244,792.936
3874,11864.349,792.936
3954,16954.39586,792.936
3982,9690.343496,792.936
3989,18704.19319,792.936
4127,5438.193761,792.936
4144,49541.69873,792.936
4229,12833.01676,792.936
4322,8457.051589,792.936
4692,62149.2065,792.936
4698,2568.154586,792.936
4715,158924.5276,792.936
5025,23408.03941,792.936
5140,9628.454188,792.936
5181,10012.2639,792.936
5239,31369.49862,792.936
5271,30032.66098,792.936
5290,1478.514495,792.936
5374,73897.36929,792.936
5405,127107.2796,792.936
5515,9863.845902,792.936
5648,45255.95257,792.936
5743,5365.953506,792.936
5749,27090.17919,792.936
5831,5621.313171,792.936
5915,13789.82532,792.936
5985,124221.3325,792.936
6084,14780.65172,792.936
6116,8314.877455,792.936
6145,21781.54807,792.936
6401,61452.52431,792.936
6495,13710.14591,792.936
6519,7941.172159,792.936
6601,11128.61196,792.936
6732,107769.3139,792.936
6736,37478.23859,792.936
7008,5569.498773,792.936
7097,138309.5045,792.936
7174,34413.7199,792.936
7245,7225.408923,792.936
7312,7758.43089,792.936
7354,61513.60141,792.936
7412,34714.0185,792.936
7426,6057.209659,792.936
7430,4225.968246,792.936
7511,9435.302368,792.936
7547,6594.440724,792.936
7555,104744.249,792.936
7627,25898.49807,792.936
7698,9346.20249,792.936
7771,54367.50353,792.936
8026,7858.65605,792.936
8041,8858.560102,792.936
8055,230963.3139,792.936
8145,17874.70258,792.936
8160,7708.96379,792.936
8469,13944.89401,792.936
8485,12418.80294,792.936
8486,41290.32601,792.936
8590,14027.72524,792.936
8640,120087.5565,792.936
8657,46035.22368,792.936
8739,101258.6385,792.936
8748,8610.106632,792.936
8771,21722.75317,792.936
8779,3820.570843,792.936
