pipe_number,cost_GBP,execution_time_sec
69,20461.02242,1.986
120,12088.32307,1.986
180,14924.14927,1.986
183,32345.40981,1.986
195,15018.76397,1.986
201,17466.63549,1.986
247,9638.527936,1.986
261,47285.37586,1.986
365,9600.688375,1.986
376,4806.125388,1.986
378,407303.9011,1.986
383,12255.48083,1.986
481,1001.895644,1.986
491,13123.50571,1.986
525,11352.73476,1.986
527,69358.68076,1.986
566,7983.961548,1.986
596,19617.67369,1.986
631,151192.8344,1.986
644,86546.30539,1.986
675,38507.88494,1.986
705,4988.664572,1.986
719,9473.493715,1.986
776,78495.94459,1.986
818,108430.759,1.986
853,117595.4837,1.986
855,28195.71707,1.986
882,2167.405284,1.986
906,38047.42917,1.986
923,23008.61206,1.986
935,8710.167475,1.986
939,57304.43808,1.986
945,20670.48493,1.986
957,186403.0363,1.986
