pipe_number,cost_GBP,execution_time_sec
80,186586.6465,2.126
183,32345.40981,2.126
196,383482.2633,2.126
201,17466.63549,2.126
232,25299.94903,2.126
237,79231.11067,2.126
261,47285.37586,2.126
279,87175.91837,2.126
304,47139.30564,2.126
317,147494.3374,2.126
332,116963.3324,2.126
376,4806.125388,2.126
378,407303.9011,2.126
403,297528.6295,2.126
472,134564.2133,2.126
491,13123.50571,2.126
527,69358.68076,2.126
573,138167.5226,2.126
592,433757.4888,2.126
626,43456.27228,2.126
631,151192.8344,2.126
645,143045.4692,2.126
683,173151.8789,2.126
705,4988.664572,2.126
719,9473.493715,2.126
738,18376.67953,2.126
811,92013.16601,2.126
818,108430.759,2.126
843,51229.97047,2.126
850,91538.04076,2.126
853,117595.4837,2.126
878,163866.6397,2.126
897,41331.87936,2.126
906,38047.42917,2.126
917,42230.56791,2.126
939,57304.43808,2.126
945,20670.48493,2.126
957,186403.0363,2.126
958,313052.3229,2.126
978,126547.9497,2.126
