pipe_number,cost_GBP,execution_time_sec
14,121580.8707,4.594
55,15530.14901,4.594
61,49867.18678,4.594
69,20461.02242,4.594
80,186586.6465,4.594
106,31086.00512,4.594
153,97766.35891,4.594
175,42497.86047,4.594
180,14924.14927,4.594
183,32345.40981,4.594
195,15018.76397,4.594
196,383482.2633,4.594
201,17466.63549,4.594
206,81679.89133,4.594
220,98686.94122,4.594
232,25299.94903,4.594
237,79231.11067,4.594
239,307729.5903,4.594
240,19814.8148,4.594
244,20069.29445,4.594
258,73134.35377,4.594
261,47285.37586,4.594
279,87175.91837,4.594
288,147313.2464,4.594
289,27455.2749,4.594
304,47139.30564,4.594
317,147494.3374,4.594
332,116963.3324,4.594
349,175226.0089,4.594
354,61292.31169,4.594
357,81543.08135,4.594
359,56050.54686,4.594
376,4806.125388,4.594
378,407303.9011,4.594
392,26890.00959,4.594
403,297528.6295,4.594
409,159893.6432,4.594
452,84082.87429,4.594
458,60615.26264,4.594
470,20180.5486,4.594
472,134564.2133,4.594
475,85334.3936,4.594
491,13123.50571,4.594
502,138550.1467,4.594
509,32857.42713,4.594
514,34722.02002,4.594
524,57577.60552,4.594
525,11352.73476,4.594
527,69358.68076,4.594
540,51564.67087,4.594
549,38009.09122,4.594
573,138167.5226,4.594
592,433757.4888,4.594
604,106594.6443,4.594
612,221290.5497,4.594
626,43456.27228,4.594
631,151192.8344,4.594
644,86546.30539,4.594
645,143045.4692,4.594
661,15226.53161,4.594
663,65871.7956,4.594
675,38507.88494,4.594
683,173151.8789,4.594
689,18073.46866,4.594
703,359504.4991,4.594
705,4988.664572,4.594
719,9473.493715,4.594
738,18376.67953,4.594
750,427399.8415,4.594
764,31449.88966,4.594
776,78495.94459,4.594
804,92072.24127,4.594
807,141116.9959,4.594
811,92013.16601,4.594
816,18775.32099,4.594
818,108430.759,4.594
829,90197.79474,4.594
843,51229.97047,4.594
850,91538.04076,4.594
853,117595.4837,4.594
855,28195.71707,4.594
878,163866.6397,4.594
897,41331.87936,4.594
903,46550.58952,4.594
906,38047.42917,4.594
917,42230.56791,4.594
939,57304.43808,4.594
945,20670.48493,4.594
957,186403.0363,4.594
958,313052.3229,4.594
978,126547.9497,4.594
986,8753.885127,4.594
