pipe_number,cost_GBP,execution_time_sec
80,186586.6465,1.809
106,31086.00512,1.809
183,32345.40981,1.809
196,383482.2633,1.809
232,25299.94903,1.809
237,79231.11067,1.809
261,47285.37586,1.809
279,87175.91837,1.809
304,47139.30564,1.809
317,147494.3374,1.809
332,116963.3324,1.809
376,4806.125388,1.809
378,407303.9011,1.809
403,297528.6295,1.809
472,134564.2133,1.809
491,13123.50571,1.809
527,69358.68076,1.809
592,433757.4888,1.809
631,151192.8344,1.809
645,143045.4692,1.809
683,173151.8789,1.809
719,9473.493715,1.809
738,18376.67953,1.809
811,92013.16601,1.809
818,108430.759,1.809
843,51229.97047,1.809
850,91538.04076,1.809
853,117595.4837,1.809
878,163866.6397,1.809
897,41331.87936,1.809
906,38047.42917,1.809
939,57304.43808,1.809
957,186403.0363,1.809
978,126547.9497,1.809
