pipe_number,cost_GBP,execution_time_sec
14,121580.8707,2.408
41,15445.33223,2.408
44,56906.49442,2.408
47,8733.070453,2.408
55,15530.14901,2.408
61,49867.18678,2.408
69,20461.02242,2.408
80,186586.6465,2.408
106,31086.00512,2.408
120,12088.32307,2.408
148,12491.17705,2.408
153,97766.35891,2.408
175,42497.86047,2.408
177,9456.156601,2.408
180,14924.14927,2.408
183,32345.40981,2.408
195,15018.76397,2.408
196,383482.2633,2.408
201,17466.63549,2.408
204,41419.50586,2.408
206,81679.89133,2.408
220,98686.94122,2.408
232,25299.94903,2.408
237,79231.11067,2.408
240,19814.8148,2.408
243,76515.45146,2.408
244,20069.29445,2.408
247,9638.527936,2.408
258,73134.35377,2.408
261,47285.37586,2.408
279,87175.91837,2.408
288,147313.2464,2.408
289,27455.2749,2.408
304,47139.30564,2.408
317,147494.3374,2.408
332,116963.3324,2.408
335,12183.20258,2.408
349,175226.0089,2.408
354,61292.31169,2.408
357,81543.08135,2.408
359,56050.54686,2.408
365,9600.688375,2.408
376,4806.125388,2.408
378,407303.9011,2.408
383,12255.48083,2.408
392,26890.00959,2.408
393,3259.133334,2.408
401,24853.04399,2.408
403,297528.6295,2.408
409,159893.6432,2.408
452,84082.87429,2.408
458,60615.26264,2.408
470,20180.5486,2.408
472,134564.2133,2.408
475,85334.3936,2.408
481,1001.895644,2.408
487,30652.23272,2.408
491,13123.50571,2.408
502,138550.1467,2.408
509,32857.42713,2.408
514,34722.02002,2.408
515,17417.28905,2.408
524,57577.60552,2.408
525,11352.73476,2.408
527,69358.68076,2.408
532,12349.02552,2.408
540,51564.67087,2.408
545,22512.54227,2.408
549,38009.09122,2.408
560,27437.38929,2.408
566,7983.961548,2.408
573,138167.5226,2.408
592,433757.4888,2.408
595,36231.337,2.408
596,19617.67369,2.408
604,106594.6443,2.408
613,55423.80853,2.408
621,49963.89712,2.408
626,43456.27228,2.408
631,151192.8344,2.408
644,86546.30539,2.408
645,143045.4692,2.408
661,15226.53161,2.408
663,65871.7956,2.408
674,20345.5136,2.408
675,38507.88494,2.408
683,173151.8789,2.408
689,18073.46866,2.408
703,359504.4991,2.408
705,4988.664572,2.408
713,29766.73003,2.408
719,9473.493715,2.408
734,37956.89885,2.408
738,18376.67953,2.408
750,427399.8415,2.408
764,31449.88966,2.408
776,78495.94459,2.408
804,92072.24127,2.408
807,141116.9959,2.408
811,92013.16601,2.408
816,18775.32099,2.408
818,108430.759,2.408
820,38070.5488,2.408
829,90197.79474,2.408
843,51229.97047,2.408
850,91538.04076,2.408
853,117595.4837,2.408
855,28195.71707,2.408
878,163866.6397,2.408
882,2167.405284,2.408
897,41331.87936,2.408
903,46550.58952,2.408
905,26631.19551,2.408
906,38047.42917,2.408
917,42230.56791,2.408
922,37439.86015,2.408
923,23008.61206,2.408
935,8710.167475,2.408
939,57304.43808,2.408
945,20670.48493,2.408
953,3927.443248,2.408
957,186403.0363,2.408
958,313052.3229,2.408
976,3875.877493,2.408
978,126547.9497,2.408
986,8753.885127,2.408
