pipe_number,cost_GBP,execution_time_sec
69,20461.02242,1.824
120,12088.32307,1.824
183,32345.40981,1.824
195,15018.76397,1.824
201,17466.63549,1.824
247,9638.527936,1.824
261,47285.37586,1.824
376,4806.125388,1.824
378,407303.9011,1.824
383,12255.48083,1.824
481,1001.895644,1.824
491,13123.50571,1.824
525,11352.73476,1.824
527,69358.68076,1.824
566,7983.961548,1.824
596,19617.67369,1.824
631,151192.8344,1.824
705,4988.664572,1.824
719,9473.493715,1.824
818,108430.759,1.824
853,117595.4837,1.824
855,28195.71707,1.824
882,2167.405284,1.824
906,38047.42917,1.824
935,8710.167475,1.824
945,20670.48493,1.824
953,3927.443248,1.824
