pipe_number,cost_GBP,execution_time_sec
14,121580.8707,3.085
41,15445.33223,3.085
44,56906.49442,3.085
47,8733.070453,3.085
55,15530.14901,3.085
61,49867.18678,3.085
69,20461.02242,3.085
80,186586.6465,3.085
106,31086.00512,3.085
120,12088.32307,3.085
148,12491.17705,3.085
153,97766.35891,3.085
175,42497.86047,3.085
177,9456.156601,3.085
180,14924.14927,3.085
183,32345.40981,3.085
195,15018.76397,3.085
196,383482.2633,3.085
201,17466.63549,3.085
204,41419.50586,3.085
206,81679.89133,3.085
220,98686.94122,3.085
232,25299.94903,3.085
237,79231.11067,3.085
240,19814.8148,3.085
243,76515.45146,3.085
244,20069.29445,3.085
247,9638.527936,3.085
258,73134.35377,3.085
261,47285.37586,3.085
279,87175.91837,3.085
288,147313.2464,3.085
289,27455.2749,3.085
304,47139.30564,3.085
317,147494.3374,3.085
332,116963.3324,3.085
335,12183.20258,3.085
349,175226.0089,3.085
354,61292.31169,3.085
357,81543.08135,3.085
359,56050.54686,3.085
365,9600.688375,3.085
376,4806.125388,3.085
378,407303.9011,3.085
383,12255.48083,3.085
392,26890.00959,3.085
393,3259.133334,3.085
401,24853.04399,3.085
403,297528.6295,3.085
409,159893.6432,3.085
452,84082.87429,3.085
458,60615.26264,3.085
470,20180.5486,3.085
472,134564.2133,3.085
475,85334.3936,3.085
481,1001.895644,3.085
487,30652.23272,3.085
491,13123.50571,3.085
502,138550.1467,3.085
509,32857.42713,3.085
514,34722.02002,3.085
515,17417.28905,3.085
524,57577.60552,3.085
525,11352.73476,3.085
527,69358.68076,3.085
532,12349.02552,3.085
540,51564.67087,3.085
545,22512.54227,3.085
549,38009.09122,3.085
560,27437.38929,3.085
566,7983.961548,3.085
573,138167.5226,3.085
592,433757.4888,3.085
595,36231.337,3.085
596,19617.67369,3.085
604,106594.6443,3.085
613,55423.80853,3.085
621,49963.89712,3.085
626,43456.27228,3.085
631,151192.8344,3.085
644,86546.30539,3.085
645,143045.4692,3.085
661,15226.53161,3.085
663,65871.7956,3.085
674,20345.5136,3.085
675,38507.88494,3.085
683,173151.8789,3.085
689,18073.46866,3.085
703,359504.4991,3.085
705,4988.664572,3.085
713,29766.73003,3.085
719,9473.493715,3.085
734,37956.89885,3.085
738,18376.67953,3.085
750,427399.8415,3.085
764,31449.88966,3.085
776,78495.94459,3.085
804,92072.24127,3.085
807,141116.9959,3.085
811,92013.16601,3.085
816,18775.32099,3.085
818,108430.759,3.085
820,38070.5488,3.085
829,90197.79474,3.085
843,51229.97047,3.085
850,91538.04076,3.085
853,117595.4837,3.085
855,28195.71707,3.085
878,163866.6397,3.085
882,2167.405284,3.085
897,41331.87936,3.085
903,46550.58952,3.085
905,26631.19551,3.085
906,38047.42917,3.085
917,42230.56791,3.085
922,37439.86015,3.085
923,23008.61206,3.085
935,8710.167475,3.085
939,57304.43808,3.085
945,20670.48493,3.085
953,3927.443248,3.085
957,186403.0363,3.085
958,313052.3229,3.085
976,3875.877493,3.085
978,126547.9497,3.085
986,8753.885127,3.085
