pipe_number,cost_GBP,execution_time_sec
41,15445.33223,2.427
44,56906.49442,2.427
47,8733.070453,2.427
55,15530.14901,2.427
69,20461.02242,2.427
106,31086.00512,2.427
120,12088.32307,2.427
148,12491.17705,2.427
171,46011.77234,2.427
177,9456.156601,2.427
179,9900.539287,2.427
180,14924.14927,2.427
183,32345.40981,2.427
185,38824.35889,2.427
195,15018.76397,2.427
201,17466.63549,2.427
232,25299.94903,2.427
240,19814.8148,2.427
244,20069.29445,2.427
247,9638.527936,2.427
257,4704.243275,2.427
261,47285.37586,2.427
290,20563.81516,2.427
300,5355.902631,2.427
317,147494.3374,2.427
332,116963.3324,2.427
333,1421.757275,2.427
335,12183.20258,2.427
359,56050.54686,2.427
365,9600.688375,2.427
376,4806.125388,2.427
378,407303.9011,2.427
383,12255.48083,2.427
393,3259.133334,2.427
401,24853.04399,2.427
429,34649.98801,2.427
469,15665.61911,2.427
470,20180.5486,2.427
472,134564.2133,2.427
481,1001.895644,2.427
487,30652.23272,2.427
491,13123.50571,2.427
509,32857.42713,2.427
514,34722.02002,2.427
515,17417.28905,2.427
525,11352.73476,2.427
527,69358.68076,2.427
532,12349.02552,2.427
536,3157.349549,2.427
545,22512.54227,2.427
566,7983.961548,2.427
596,19617.67369,2.427
613,55423.80853,2.427
626,43456.27228,2.427
631,151192.8344,2.427
636,4698.279837,2.427
644,86546.30539,2.427
661,15226.53161,2.427
674,20345.5136,2.427
675,38507.88494,2.427
680,20518.32611,2.427
705,4988.664572,2.427
713,29766.73003,2.427
719,9473.493715,2.427
738,18376.67953,2.427
764,31449.88966,2.427
766,8757.750446,2.427
776,78495.94459,2.427
788,14419.78894,2.427
818,108430.759,2.427
829,90197.79474,2.427
843,51229.97047,2.427
850,91538.04076,2.427
853,117595.4837,2.427
855,28195.71707,2.427
882,2167.405284,2.427
905,26631.19551,2.427
906,38047.42917,2.427
917,42230.56791,2.427
922,37439.86015,2.427
923,23008.61206,2.427
935,8710.167475,2.427
939,57304.43808,2.427
944,17516.362,2.427
945,20670.48493,2.427
953,3927.443248,2.427
957,186403.0363,2.427
976,3875.877493,2.427
983,9324.316519,2.427
986,8753.885127,2.427
