pipe_number,cost_GBP,execution_time_sec
41,15445.33223,2.33
44,56906.49442,2.33
47,8733.070453,2.33
55,15530.14901,2.33
69,20461.02242,2.33
106,31086.00512,2.33
120,12088.32307,2.33
148,12491.17705,2.33
171,46011.77234,2.33
177,9456.156601,2.33
180,14924.14927,2.33
183,32345.40981,2.33
195,15018.76397,2.33
201,17466.63549,2.33
232,25299.94903,2.33
240,19814.8148,2.33
244,20069.29445,2.33
247,9638.527936,2.33
261,47285.37586,2.33
317,147494.3374,2.33
332,116963.3324,2.33
333,1421.757275,2.33
359,56050.54686,2.33
365,9600.688375,2.33
376,4806.125388,2.33
378,407303.9011,2.33
383,12255.48083,2.33
401,24853.04399,2.33
469,15665.61911,2.33
470,20180.5486,2.33
472,134564.2133,2.33
481,1001.895644,2.33
487,30652.23272,2.33
491,13123.50571,2.33
509,32857.42713,2.33
525,11352.73476,2.33
527,69358.68076,2.33
545,22512.54227,2.33
566,7983.961548,2.33
596,19617.67369,2.33
626,43456.27228,2.33
631,151192.8344,2.33
644,86546.30539,2.33
674,20345.5136,2.33
675,38507.88494,2.33
705,4988.664572,2.33
713,29766.73003,2.33
719,9473.493715,2.33
738,18376.67953,2.33
764,31449.88966,2.33
776,78495.94459,2.33
818,108430.759,2.33
829,90197.79474,2.33
843,51229.97047,2.33
853,117595.4837,2.33
855,28195.71707,2.33
882,2167.405284,2.33
905,26631.19551,2.33
906,38047.42917,2.33
917,42230.56791,2.33
922,37439.86015,2.33
923,23008.61206,2.33
935,8710.167475,2.33
939,57304.43808,2.33
945,20670.48493,2.33
953,3927.443248,2.33
957,186403.0363,2.33
976,3875.877493,2.33
986,8753.885127,2.33
