pipe_number,cost_GBP,execution_time_sec
41,15445.33223,2.022
44,56906.49442,2.022
47,8733.070453,2.022
55,15530.14901,2.022
69,20461.02242,2.022
106,31086.00512,2.022
120,12088.32307,2.022
148,12491.17705,2.022
171,46011.77234,2.022
177,9456.156601,2.022
180,14924.14927,2.022
183,32345.40981,2.022
195,15018.76397,2.022
201,17466.63549,2.022
232,25299.94903,2.022
240,19814.8148,2.022
244,20069.29445,2.022
247,9638.527936,2.022
261,47285.37586,2.022
317,147494.3374,2.022
332,116963.3324,2.022
333,1421.757275,2.022
359,56050.54686,2.022
365,9600.688375,2.022
376,4806.125388,2.022
378,407303.9011,2.022
383,12255.48083,2.022
401,24853.04399,2.022
469,15665.61911,2.022
470,20180.5486,2.022
472,134564.2133,2.022
481,1001.895644,2.022
487,30652.23272,2.022
491,13123.50571,2.022
509,32857.42713,2.022
525,11352.73476,2.022
527,69358.68076,2.022
545,22512.54227,2.022
566,7983.961548,2.022
596,19617.67369,2.022
626,43456.27228,2.022
631,151192.8344,2.022
644,86546.30539,2.022
674,20345.5136,2.022
675,38507.88494,2.022
705,4988.664572,2.022
713,29766.73003,2.022
719,9473.493715,2.022
738,18376.67953,2.022
764,31449.88966,2.022
776,78495.94459,2.022
818,108430.759,2.022
829,90197.79474,2.022
843,51229.97047,2.022
853,117595.4837,2.022
855,28195.71707,2.022
882,2167.405284,2.022
905,26631.19551,2.022
906,38047.42917,2.022
917,42230.56791,2.022
922,37439.86015,2.022
923,23008.61206,2.022
935,8710.167475,2.022
939,57304.43808,2.022
945,20670.48493,2.022
953,3927.443248,2.022
957,186403.0363,2.022
976,3875.877493,2.022
986,8753.885127,2.022
