pipe_number,cost_GBP,execution_time_sec
80,186586.6465,2.04
106,31086.00512,2.04
183,32345.40981,2.04
196,383482.2633,2.04
232,25299.94903,2.04
237,79231.11067,2.04
261,47285.37586,2.04
279,87175.91837,2.04
304,47139.30564,2.04
317,147494.3374,2.04
332,116963.3324,2.04
376,4806.125388,2.04
378,407303.9011,2.04
403,297528.6295,2.04
472,134564.2133,2.04
491,13123.50571,2.04
527,69358.68076,2.04
592,433757.4888,2.04
631,151192.8344,2.04
645,143045.4692,2.04
683,173151.8789,2.04
719,9473.493715,2.04
738,18376.67953,2.04
811,92013.16601,2.04
818,108430.759,2.04
843,51229.97047,2.04
850,91538.04076,2.04
853,117595.4837,2.04
878,163866.6397,2.04
897,41331.87936,2.04
906,38047.42917,2.04
939,57304.43808,2.04
957,186403.0363,2.04
978,126547.9497,2.04
