pipe_number,cost_GBP,execution_time_sec
69,20461.02242,4.607
120,12088.32307,4.607
183,32345.40981,4.607
195,15018.76397,4.607
201,17466.63549,4.607
240,19814.8148,4.607
247,9638.527936,4.607
261,47285.37586,4.607
365,9600.688375,4.607
376,4806.125388,4.607
378,407303.9011,4.607
383,12255.48083,4.607
469,15665.61911,4.607
481,1001.895644,4.607
491,13123.50571,4.607
525,11352.73476,4.607
527,69358.68076,4.607
566,7983.961548,4.607
596,19617.67369,4.607
631,151192.8344,4.607
675,38507.88494,4.607
705,4988.664572,4.607
719,9473.493715,4.607
738,18376.67953,4.607
818,108430.759,4.607
853,117595.4837,4.607
855,28195.71707,4.607
882,2167.405284,4.607
906,38047.42917,4.607
917,42230.56791,4.607
923,23008.61206,4.607
935,8710.167475,4.607
939,57304.43808,4.607
945,20670.48493,4.607
953,3927.443248,4.607
957,186403.0363,4.607
