pipe_number,cost_GBP,execution_time_sec
69,20461.02242,10.38
120,12088.32307,10.38
183,32345.40981,10.38
195,15018.76397,10.38
201,17466.63549,10.38
247,9638.527936,10.38
261,47285.37586,10.38
365,9600.688375,10.38
376,4806.125388,10.38
383,12255.48083,10.38
481,1001.895644,10.38
491,13123.50571,10.38
525,11352.73476,10.38
527,69358.68076,10.38
566,7983.961548,10.38
596,19617.67369,10.38
631,151192.8344,10.38
705,4988.664572,10.38
719,9473.493715,10.38
776,78495.94459,10.38
818,108430.759,10.38
853,117595.4837,10.38
855,28195.71707,10.38
906,38047.42917,10.38
935,8710.167475,10.38
945,20670.48493,10.38
