pipe_number,cost_GBP,execution_time_sec
14,121580.8707,2.817
24,25444.40148,2.817
41,15445.33223,2.817
44,56906.49442,2.817
47,8733.070453,2.817
55,15530.14901,2.817
69,20461.02242,2.817
106,31086.00512,2.817
120,12088.32307,2.817
136,23133.11967,2.817
148,12491.17705,2.817
163,5920.060107,2.817
171,46011.77234,2.817
175,42497.86047,2.817
177,9456.156601,2.817
178,96715.54165,2.817
179,9900.539287,2.817
180,14924.14927,2.817
183,32345.40981,2.817
185,38824.35889,2.817
186,11986.34144,2.817
195,15018.76397,2.817
201,17466.63549,2.817
206,81679.89133,2.817
218,42278.73512,2.817
220,98686.94122,2.817
232,25299.94903,2.817
240,19814.8148,2.817
243,76515.45146,2.817
244,20069.29445,2.817
247,9638.527936,2.817
250,38375.41311,2.817
257,4704.243275,2.817
261,47285.37586,2.817
265,8191.727278,2.817
266,2668.166071,2.817
278,34907.41846,2.817
279,87175.91837,2.817
290,20563.81516,2.817
300,5355.902631,2.817
304,47139.30564,2.817
305,145081.9513,2.817
317,147494.3374,2.817
332,116963.3324,2.817
333,1421.757275,2.817
335,12183.20258,2.817
359,56050.54686,2.817
365,9600.688375,2.817
367,44117.02126,2.817
372,60120.96752,2.817
374,2886.654842,2.817
376,4806.125388,2.817
378,407303.9011,2.817
383,12255.48083,2.817
392,26890.00959,2.817
393,3259.133334,2.817
401,24853.04399,2.817
429,34649.98801,2.817
448,3529.311862,2.817
467,35572.85306,2.817
469,15665.61911,2.817
470,20180.5486,2.817
472,134564.2133,2.817
481,1001.895644,2.817
487,30652.23272,2.817
491,13123.50571,2.817
500,23797.81914,2.817
509,32857.42713,2.817
514,34722.02002,2.817
515,17417.28905,2.817
524,57577.60552,2.817
525,11352.73476,2.817
527,69358.68076,2.817
531,13065.22606,2.817
532,12349.02552,2.817
536,3157.349549,2.817
540,51564.67087,2.817
545,22512.54227,2.817
549,38009.09122,2.817
560,27437.38929,2.817
566,7983.961548,2.817
588,41297.44479,2.817
595,36231.337,2.817
596,19617.67369,2.817
613,55423.80853,2.817
621,49963.89712,2.817
626,43456.27228,2.817
631,151192.8344,2.817
636,4698.279837,2.817
644,86546.30539,2.817
653,29909.44008,2.817
661,15226.53161,2.817
663,65871.7956,2.817
674,20345.5136,2.817
675,38507.88494,2.817
680,20518.32611,2.817
705,4988.664572,2.817
713,29766.73003,2.817
716,11009.80822,2.817
719,9473.493715,2.817
729,16338.91796,2.817
734,37956.89885,2.817
737,16500.5225,2.817
738,18376.67953,2.817
762,10896.74907,2.817
763,30417.76604,2.817
764,31449.88966,2.817
766,8757.750446,2.817
776,78495.94459,2.817
787,19921.5361,2.817
788,14419.78894,2.817
811,92013.16601,2.817
816,18775.32099,2.817
818,108430.759,2.817
820,38070.5488,2.817
829,90197.79474,2.817
832,14418.93117,2.817
843,51229.97047,2.817
844,3673.316502,2.817
845,9347.317169,2.817
847,11460.46755,2.817
850,91538.04076,2.817
853,117595.4837,2.817
855,28195.71707,2.817
878,163866.6397,2.817
882,2167.405284,2.817
905,26631.19551,2.817
906,38047.42917,2.817
907,30297.74801,2.817
917,42230.56791,2.817
920,55241.78634,2.817
922,37439.86015,2.817
923,23008.61206,2.817
935,8710.167475,2.817
939,57304.43808,2.817
944,17516.362,2.817
945,20670.48493,2.817
953,3927.443248,2.817
957,186403.0363,2.817
960,7471.489543,2.817
964,14131.26398,2.817
976,3875.877493,2.817
983,9324.316519,2.817
986,8753.885127,2.817
