pipe_number,cost_GBP,execution_time_sec
52,3552.654058,58.551
195,7484.150284,58.551
599,5355.567672,58.551
679,34857.35811,58.551
846,16959.64554,58.551
1238,63599.7818,58.551
1672,4921.458796,58.551
1691,25197.23422,58.551
1834,25850.63473,58.551
1868,29059.95037,58.551
1918,14315.04708,58.551
2013,16895.33986,58.551
2069,4843.535234,58.551
2151,50075.24884,58.551
2179,19932.70409,58.551
2237,32973.75303,58.551
2549,3914.712694,58.551
2673,33157.14367,58.551
2874,7121.461471,58.551
3297,46522.18911,58.551
3628,9835.519242,58.551
3989,18704.19319,58.551
4698,2568.154586,58.551
4715,158924.5276,58.551
5181,10012.2639,58.551
5290,1478.514495,58.551
5374,73897.36929,58.551
5915,13789.82532,58.551
5985,124221.3325,58.551
6116,8314.877455,58.551
6401,61452.52431,58.551
6495,13710.14591,58.551
6601,11128.61196,58.551
7174,34413.7199,58.551
7245,7225.408923,58.551
7412,34714.0185,58.551
7627,25898.49807,58.551
7698,9346.20249,58.551
8026,7858.65605,58.551
8145,17874.70258,58.551
8469,13944.89401,58.551
8486,41290.32601,58.551
8590,14027.72524,58.551
8739,101258.6385,58.551
8748,8610.106632,58.551
8902,8899.314584,58.551
9405,16630.97537,58.551
9593,18676.82568,58.551
9798,47583.5731,58.551
10246,10371.07835,58.551
10290,4613.805186,58.551
10370,14447.69551,58.551
10476,9212.210672,58.551
10579,11531.92348,58.551
10877,14474.41581,58.551
10893,2762.119298,58.551
11068,73861.75161,58.551
11168,35168.59758,58.551
11504,65807.97622,58.551
11921,5198.877099,58.551
11931,55314.88243,58.551
12123,15152.96856,58.551
12281,125447.7537,58.551
12315,8172.433265,58.551
12429,59772.69408,58.551
12957,4325.639536,58.551
13039,11541.32024,58.551
13309,6305.664572,58.551
13320,39839.58939,58.551
13445,14429.95846,58.551
13768,53261.36548,58.551
13921,25388.99355,58.551
14348,7803.090385,58.551
14518,14589.93965,58.551
15292,13392.20062,58.551
15381,17522.5751,58.551
15555,4680.755986,58.551
15695,10939.19123,58.551
15759,28429.27076,58.551
15834,29100.38617,58.551
15967,202609.5318,58.551
16079,47413.90694,58.551
16182,32485.62879,58.551
16323,1520.66929,58.551
16374,29815.26391,58.551
16388,7113.387377,58.551
16686,74379.88735,58.551
16901,5734.867745,58.551
