pipe_number,cost_GBP,execution_time_sec
52,3552.654058,44.163
599,5355.567672,44.163
679,34857.35811,44.163
1672,4921.458796,44.163
1691,25197.23422,44.163
1868,29059.95037,44.163
1918,14315.04708,44.163
2151,50075.24884,44.163
2179,19932.70409,44.163
2549,3914.712694,44.163
2874,7121.461471,44.163
3297,46522.18911,44.163
3628,9835.519242,44.163
4698,2568.154586,44.163
4715,158924.5276,44.163
6116,8314.877455,44.163
6495,13710.14591,44.163
6601,11128.61196,44.163
7627,25898.49807,44.163
7698,9346.20249,44.163
8739,101258.6385,44.163
8748,8610.106632,44.163
8902,8899.314584,44.163
10246,10371.07835,44.163
10290,4613.805186,44.163
10370,14447.69551,44.163
10476,9212.210672,44.163
10893,2762.119298,44.163
11068,73861.75161,44.163
11504,65807.97622,44.163
12281,125447.7537,44.163
12429,59772.69408,44.163
13320,39839.58939,44.163
13445,14429.95846,44.163
13768,53261.36548,44.163
14348,7803.090385,44.163
15292,13392.20062,44.163
15381,17522.5751,44.163
15555,4680.755986,44.163
15695,10939.19123,44.163
15967,202609.5318,44.163
16079,47413.90694,44.163
16182,32485.62879,44.163
16323,1520.66929,44.163
16388,7113.387377,44.163
16901,5734.867745,44.163
17485,16279.36761,44.163
17635,9720.360709,44.163
17885,10977.2578,44.163
17918,18855.57726,44.163
18419,17589.84755,44.163
18940,46467.91496,44.163
19998,2954.352803,44.163
20488,3699.610229,44.163
21422,24346.71565,44.163
22752,124022.0359,44.163
23006,9660.51154,44.163
23470,11994.04676,44.163
23612,33612.30255,44.163
23790,39708.2446,44.163
24002,22693.564,44.163
24057,16193.42385,44.163
24986,16405.75772,44.163
25031,2594.941238,44.163
25481,20486.31637,44.163
26027,2407.354612,44.163
26058,47928.80707,44.163
26790,64101.3101,44.163
27697,34601.49834,44.163
27892,24283.22924,44.163
28268,15787.88977,44.163
28345,3776.691993,44.163
28872,21599.21608,44.163
29106,18006.05237,44.163
29192,31679.75748,44.163
29537,36755.35637,44.163
29599,200034.6552,44.163
29690,37079.47917,44.163
29876,84008.53899,44.163
29947,147453.4744,44.163
30083,15719.42112,44.163
30750,32452.20495,44.163
30838,12575.59655,44.163
31189,4447.783921,44.163
32291,23639.39708,44.163
32693,99990.6428,44.163
33264,3840.103411,44.163
33291,22272.70949,44.163
33368,56251.27986,44.163
34476,1850.795404,44.163
34996,7569.674519,44.163
35084,151632.7746,44.163
35123,39169.86373,44.163
35820,46823.06864,44.163
35865,11232.11723,44.163
36185,5653.195043,44.163
37195,195917.6162,44.163
37726,33310.30839,44.163
38947,15480.62948,44.163
39271,24258.04074,44.163
39291,7322.524382,44.163
41812,16003.68521,44.163
43044,115990.8991,44.163
43073,3009.783742,44.163
43076,24165.95579,44.163
43509,47713.30922,44.163
44557,123533.2368,44.163
45142,3933.975855,44.163
45300,66705.32724,44.163
46377,5404.976413,44.163
46738,32805.98982,44.163
46949,5557.356473,44.163
47170,24086.05246,44.163
48238,7275.06531,44.163
48559,5134.798725,44.163
49010,10411.2287,44.163
49265,8708.811433,44.163
49855,29155.58631,44.163
50139,19418.63779,44.163
50262,3141.943737,44.163
50430,23354.77211,44.163
51904,25433.94077,44.163
52958,24232.66612,44.163
54298,30829.55649,44.163
54530,7396.391,44.163
54628,23673.63832,44.163
54657,66581.31155,44.163
54678,26738.04616,44.163
54838,4777.314461,44.163
54868,99131.20361,44.163
55045,57860.59542,44.163
55899,2490.903575,44.163
56125,13930.15715,44.163
56186,7721.63677,44.163
57852,17271.88836,44.163
58550,32965.69128,44.163
59262,20923.40985,44.163
59291,1567.693697,44.163
59953,18329.42561,44.163
59982,52083.80861,44.163
60523,5768.730531,44.163
60570,76023.91895,44.163
61885,101295.0649,44.163
62058,10963.13978,44.163
62352,16635.06941,44.163
62469,8940.663333,44.163
62493,169179.7158,44.163
62526,96869.02445,44.163
63007,4676.143929,44.163
63400,5363.649762,44.163
64177,10805.8241,44.163
65001,1830.486032,44.163
65498,8432.305281,44.163
65657,164229.8821,44.163
67454,7834.801487,44.163
67565,112887.0183,44.163
67845,53440.94766,44.163
68620,60697.41485,44.163
69823,19675.25462,44.163
70354,18857.69751,44.163
71240,28354.86322,44.163
71315,13541.97823,44.163
71370,20572.80695,44.163
71382,4683.758472,44.163
72389,12244.04123,44.163
72499,5023.62583,44.163
72644,92071.16539,44.163
72690,20137.204,44.163
73036,6982.563609,44.163
73087,47737.80476,44.163
73804,80553.35966,44.163
74302,9901.877207,44.163
75294,41483.4782,44.163
75394,8696.368751,44.163
75803,21209.81784,44.163
75932,29176.32397,44.163
77115,6330.459464,44.163
78035,24740.35771,44.163
79166,23701.95302,44.163
79512,73877.43025,44.163
79711,21556.96548,44.163
80777,112406.4779,44.163
80798,7179.229647,44.163
81071,144426.0043,44.163
81728,14807.07347,44.163
82161,95371.50793,44.163
82742,26920.27259,44.163
82807,6517.907647,44.163
82849,215325.5805,44.163
83028,13781.25145,44.163
83413,35957.55738,44.163
84493,16225.13683,44.163
84540,30563.28769,44.163
85899,146983.0404,44.163
86153,29104.70595,44.163
86687,115914.7383,44.163
87040,11164.33619,44.163
87085,76660.57509,44.163
87670,20436.73524,44.163
87794,5174.246462,44.163
87813,2791.442651,44.163
88004,93510.36645,44.163
88086,15768.30774,44.163
89099,29876.4161,44.163
89130,15435.63689,44.163
90402,7997.010222,44.163
90494,10291.12089,44.163
91130,38052.63821,44.163
91933,14401.66476,44.163
92424,35997.226,44.163
92713,7153.093652,44.163
93445,21056.79072,44.163
94081,19819.97742,44.163
94166,50226.40464,44.163
94820,154965.4935,44.163
95530,3644.7182,44.163
96489,33718.02723,44.163
96835,19997.95562,44.163
97936,21049.46924,44.163
98749,180607.6569,44.163
98824,40082.57036,44.163
99044,14505.07131,44.163
99276,8038.409777,44.163
99352,27611.70711,44.163
99737,113656.576,44.163
