pipe_number,cost_GBP,execution_time_sec
52,3552.654058,137.925
127,8605.382224,137.925
195,7484.150284,137.925
223,28437.55455,137.925
252,51519.40602,137.925
259,24251.31928,137.925
490,3218.100588,137.925
493,6901.537428,137.925
506,84825.7298,137.925
590,69503.83445,137.925
599,5355.567672,137.925
638,204085.2476,137.925
679,34857.35811,137.925
846,16959.64554,137.925
993,32493.01677,137.925
1009,7781.825407,137.925
1092,5706.301886,137.925
1187,27444.32136,137.925
1228,29204.80142,137.925
1238,63599.7818,137.925
1314,54775.67102,137.925
1422,23958.22802,137.925
1585,7751.02089,137.925
1672,4921.458796,137.925
1691,25197.23422,137.925
1709,7749.75877,137.925
1719,54130.0699,137.925
1834,25850.63473,137.925
1868,29059.95037,137.925
1918,14315.04708,137.925
1945,30190.91842,137.925
2013,16895.33986,137.925
2069,4843.535234,137.925
2151,50075.24884,137.925
2179,19932.70409,137.925
2201,186403.9064,137.925
2237,32973.75303,137.925
2319,443178.5862,137.925
2323,39586.31449,137.925
2370,122780.3107,137.925
2382,6121.783913,137.925
2423,10111.0218,137.925
2460,86305.8759,137.925
2549,3914.712694,137.925
2588,9705.955791,137.925
2673,33157.14367,137.925
2773,8453.959875,137.925
2798,26041.069,137.925
2874,7121.461471,137.925
3016,122970.5182,137.925
3263,67886.13988,137.925
3289,13752.60093,137.925
3297,46522.18911,137.925
3628,9835.519242,137.925
3633,1776.75964,137.925
3821,58192.37244,137.925
3874,11864.349,137.925
3954,16954.39586,137.925
3982,9690.343496,137.925
3989,18704.19319,137.925
4127,5438.193761,137.925
4144,49541.69873,137.925
4229,12833.01676,137.925
4322,8457.051589,137.925
4692,62149.2065,137.925
4698,2568.154586,137.925
4715,158924.5276,137.925
5181,10012.2639,137.925
5271,30032.66098,137.925
5290,1478.514495,137.925
5374,73897.36929,137.925
5405,127107.2796,137.925
5515,9863.845902,137.925
5648,45255.95257,137.925
5743,5365.953506,137.925
5749,27090.17919,137.925
5915,13789.82532,137.925
5985,124221.3325,137.925
6116,8314.877455,137.925
6145,21781.54807,137.925
6401,61452.52431,137.925
6495,13710.14591,137.925
6601,11128.61196,137.925
6732,107769.3139,137.925
6736,37478.23859,137.925
7008,5569.498773,137.925
7097,138309.5045,137.925
7174,34413.7199,137.925
7245,7225.408923,137.925
7312,7758.43089,137.925
7354,61513.60141,137.925
7412,34714.0185,137.925
7426,6057.209659,137.925
7555,104744.249,137.925
7627,25898.49807,137.925
7698,9346.20249,137.925
7771,54367.50353,137.925
8026,7858.65605,137.925
8145,17874.70258,137.925
8160,7708.96379,137.925
8469,13944.89401,137.925
8485,12418.80294,137.925
8486,41290.32601,137.925
8590,14027.72524,137.925
8640,120087.5565,137.925
8657,46035.22368,137.925
8739,101258.6385,137.925
8748,8610.106632,137.925
8771,21722.75317,137.925
8779,3820.570843,137.925
8902,8899.314584,137.925
8909,182367.4276,137.925
9135,38702.1741,137.925
9323,18881.81903,137.925
9405,16630.97537,137.925
9448,560212.0499,137.925
9493,24660.92339,137.925
9593,18676.82568,137.925
9670,10155.41955,137.925
9758,3180.287115,137.925
9798,47583.5731,137.925
10090,41955.60513,137.925
10246,10371.07835,137.925
10254,34422.76469,137.925
10290,4613.805186,137.925
10296,25639.01973,137.925
10338,6783.644889,137.925
10353,27255.13917,137.925
10363,96963.80184,137.925
10370,14447.69551,137.925
10404,36295.26199,137.925
10476,9212.210672,137.925
10567,7624.330231,137.925
10579,11531.92348,137.925
10877,14474.41581,137.925
10893,2762.119298,137.925
10929,22297.70425,137.925
10944,22742.65725,137.925
11068,73861.75161,137.925
11117,700833.9179,137.925
11168,35168.59758,137.925
11273,4864.695535,137.925
11307,16617.31243,137.925
11345,20835.42298,137.925
11504,65807.97622,137.925
11553,14653.01102,137.925
11623,76742.35324,137.925
11689,912052.8866,137.925
11714,13269.38475,137.925
11881,95078.97019,137.925
11921,5198.877099,137.925
11931,55314.88243,137.925
12043,92416.22326,137.925
12123,15152.96856,137.925
12281,125447.7537,137.925
12315,8172.433265,137.925
12428,34835.78002,137.925
12429,59772.69408,137.925
12541,6928.945603,137.925
12607,34161.77835,137.925
12620,3705.121653,137.925
12710,12781.48173,137.925
12849,112918.041,137.925
12957,4325.639536,137.925
13001,532.8681739,137.925
13039,11541.32024,137.925
13049,183399.3258,137.925
13255,9217.002338,137.925
13265,18898.87944,137.925
13266,17571.39594,137.925
13309,6305.664572,137.925
13320,39839.58939,137.925
13398,14545.55284,137.925
13445,14429.95846,137.925
13662,94755.85263,137.925
13755,34883.26475,137.925
13768,53261.36548,137.925
13921,25388.99355,137.925
14348,7803.090385,137.925
14409,33819.45037,137.925
14437,27328.62836,137.925
14518,14589.93965,137.925
14679,6008.985271,137.925
15094,25093.00934,137.925
15098,7726.70548,137.925
15220,14819.51868,137.925
15292,13392.20062,137.925
15381,17522.5751,137.925
15430,16520.94851,137.925
15481,12452.348,137.925
15555,4680.755986,137.925
15568,9178.209906,137.925
15695,10939.19123,137.925
15759,28429.27076,137.925
15834,29100.38617,137.925
15915,167739.7659,137.925
15967,202609.5318,137.925
16079,47413.90694,137.925
16182,32485.62879,137.925
16323,1520.66929,137.925
16337,13762.58645,137.925
16374,29815.26391,137.925
16388,7113.387377,137.925
16535,25941.09006,137.925
16686,74379.88735,137.925
16832,10501.8741,137.925
16901,5734.867745,137.925
17005,13035.12852,137.925
17178,198484.5318,137.925
17269,53656.24911,137.925
17415,15495.10698,137.925
17471,38983.81465,137.925
17485,16279.36761,137.925
17503,27097.77673,137.925
17550,25828.76359,137.925
17603,15460.93966,137.925
17635,9720.360709,137.925
17658,6529.015065,137.925
17780,14307.14352,137.925
17782,32931.20772,137.925
17843,4871.568305,137.925
17848,4812.215837,137.925
17885,10977.2578,137.925
17918,18855.57726,137.925
17948,7425.864557,137.925
17958,20130.51411,137.925
17987,87685.13033,137.925
18098,5726.517125,137.925
18137,11809.52869,137.925
18227,7314.411576,137.925
18278,35006.69428,137.925
18344,18710.53848,137.925
18419,17589.84755,137.925
18504,13566.31987,137.925
18926,4017.28944,137.925
18940,46467.91496,137.925
18942,3402.517043,137.925
19056,36702.54624,137.925
19157,18545.42749,137.925
19176,5368.829804,137.925
19193,142568.8978,137.925
19231,34357.59874,137.925
19316,47319.18663,137.925
19442,13802.79538,137.925
19771,10482.04601,137.925
19807,12045.57438,137.925
19859,3959.515168,137.925
19998,2954.352803,137.925
20103,71821.831,137.925
20194,276558.7093,137.925
20304,62926.48338,137.925
20325,12022.84424,137.925
20338,16477.44122,137.925
20453,4379.293307,137.925
20488,3699.610229,137.925
20516,4112.679151,137.925
20825,35147.74289,137.925
20872,28673.75496,137.925
21162,16714.47825,137.925
21298,7779.625645,137.925
21299,8563.356855,137.925
21411,105945.4403,137.925
21422,24346.71565,137.925
21425,4074.73739,137.925
21521,16074.79702,137.925
21660,53274.18782,137.925
21733,187159.7248,137.925
22034,13188.88148,137.925
22047,77636.9807,137.925
22165,57498.02739,137.925
22183,7927.40236,137.925
22236,13474.93765,137.925
22265,56820.91981,137.925
22345,13989.54482,137.925
22348,43736.21313,137.925
22524,35590.0385,137.925
22528,34210.18281,137.925
22752,124022.0359,137.925
22907,4183.655784,137.925
22953,12008.46549,137.925
22983,54822.38819,137.925
23006,9660.51154,137.925
23174,112753.7572,137.925
23270,6181.929522,137.925
23311,31933.31679,137.925
23437,65939.00013,137.925
23464,8909.90706,137.925
23470,11994.04676,137.925
23482,9713.154802,137.925
23612,33612.30255,137.925
23631,23645.76412,137.925
23692,30480.6218,137.925
23709,9547.309002,137.925
23723,9670.903381,137.925
23783,37984.18132,137.925
23790,39708.2446,137.925
23882,40593.90203,137.925
23906,66517.64319,137.925
24002,22693.564,137.925
24057,16193.42385,137.925
24172,26811.68571,137.925
24243,20534.11306,137.925
24400,121750.9221,137.925
24535,8205.632744,137.925
24634,12121.07162,137.925
24713,14798.13682,137.925
24986,16405.75772,137.925
25031,2594.941238,137.925
25165,106483.4745,137.925
25183,71240.17758,137.925
