pipe_number,cost_GBP,execution_time_sec
52,3552.654058,536.243
195,7484.150284,536.243
506,84825.7298,536.243
599,5355.567672,536.243
679,34857.35811,536.243
846,16959.64554,536.243
1238,63599.7818,536.243
1672,4921.458796,536.243
1691,25197.23422,536.243
1834,25850.63473,536.243
1868,29059.95037,536.243
1918,14315.04708,536.243
2013,16895.33986,536.243
2069,4843.535234,536.243
2151,50075.24884,536.243
2179,19932.70409,536.243
2237,32973.75303,536.243
2549,3914.712694,536.243
2673,33157.14367,536.243
2874,7121.461471,536.243
3016,122970.5182,536.243
3297,46522.18911,536.243
3628,9835.519242,536.243
4127,5438.193761,536.243
4698,2568.154586,536.243
4715,158924.5276,536.243
5226,397851.5906,536.243
5290,1478.514495,536.243
5374,73897.36929,536.243
5915,13789.82532,536.243
5985,124221.3325,536.243
6116,8314.877455,536.243
6401,61452.52431,536.243
6495,13710.14591,536.243
6601,11128.61196,536.243
7412,34714.0185,536.243
7627,25898.49807,536.243
7698,9346.20249,536.243
8145,17874.70258,536.243
8252,362223.5467,536.243
8469,13944.89401,536.243
8486,41290.32601,536.243
8590,14027.72524,536.243
8739,101258.6385,536.243
8748,8610.106632,536.243
8902,8899.314584,536.243
9405,16630.97537,536.243
9593,18676.82568,536.243
9798,47583.5731,536.243
10246,10371.07835,536.243
10290,4613.805186,536.243
10370,14447.69551,536.243
10404,36295.26199,536.243
10476,9212.210672,536.243
10579,11531.92348,536.243
10877,14474.41581,536.243
10893,2762.119298,536.243
10929,22297.70425,536.243
11068,73861.75161,536.243
11307,16617.31243,536.243
11504,65807.97622,536.243
11553,14653.01102,536.243
11623,76742.35324,536.243
11689,912052.8866,536.243
11921,5198.877099,536.243
11931,55314.88243,536.243
12123,15152.96856,536.243
12281,125447.7537,536.243
12315,8172.433265,536.243
12429,59772.69408,536.243
12710,12781.48173,536.243
12957,4325.639536,536.243
13039,11541.32024,536.243
13320,39839.58939,536.243
13445,14429.95846,536.243
13768,53261.36548,536.243
13921,25388.99355,536.243
14348,7803.090385,536.243
14518,14589.93965,536.243
15292,13392.20062,536.243
15381,17522.5751,536.243
15555,4680.755986,536.243
15695,10939.19123,536.243
15759,28429.27076,536.243
15967,202609.5318,536.243
16079,47413.90694,536.243
16182,32485.62879,536.243
16323,1520.66929,536.243
16388,7113.387377,536.243
16686,74379.88735,536.243
16901,5734.867745,536.243
17485,16279.36761,536.243
17635,9720.360709,536.243
17843,4871.568305,536.243
17885,10977.2578,536.243
17918,18855.57726,536.243
17958,20130.51411,536.243
18227,7314.411576,536.243
18278,35006.69428,536.243
18344,18710.53848,536.243
18419,17589.84755,536.243
18940,46467.91496,536.243
19157,18545.42749,536.243
19193,142568.8978,536.243
19998,2954.352803,536.243
20103,71821.831,536.243
20488,3699.610229,536.243
21422,24346.71565,536.243
21521,16074.79702,536.243
21733,187159.7248,536.243
22118,69874.41947,536.243
22265,56820.91981,536.243
22345,13989.54482,536.243
22348,43736.21313,536.243
22752,124022.0359,536.243
22983,54822.38819,536.243
23006,9660.51154,536.243
23270,6181.929522,536.243
23311,31933.31679,536.243
23470,11994.04676,536.243
23612,33612.30255,536.243
23790,39708.2446,536.243
23882,40593.90203,536.243
23906,66517.64319,536.243
24002,22693.564,536.243
24057,16193.42385,536.243
24243,20534.11306,536.243
24986,16405.75772,536.243
25031,2594.941238,536.243
25165,106483.4745,536.243
25183,71240.17758,536.243
25445,14229.1418,536.243
25481,20486.31637,536.243
25706,92735.11461,536.243
25900,42021.16544,536.243
26027,2407.354612,536.243
26058,47928.80707,536.243
26393,9479.118036,536.243
26790,64101.3101,536.243
26914,65330.68459,536.243
26933,144684.2778,536.243
27041,2477.91392,536.243
27114,6989.702245,536.243
27263,160701.2955,536.243
27548,32538.78558,536.243
27697,34601.49834,536.243
27766,37907.5543,536.243
27892,24283.22924,536.243
28083,35885.50067,536.243
28268,15787.88977,536.243
28345,3776.691993,536.243
28364,16917.89887,536.243
28635,5686.08356,536.243
28872,21599.21608,536.243
29106,18006.05237,536.243
29192,31679.75748,536.243
29232,25677.02978,536.243
29407,15251.28712,536.243
29537,36755.35637,536.243
29599,200034.6552,536.243
29690,37079.47917,536.243
29876,84008.53899,536.243
29947,147453.4744,536.243
29948,61508.24531,536.243
30083,15719.42112,536.243
30700,12526.31075,536.243
30750,32452.20495,536.243
30820,25756.48879,536.243
30838,12575.59655,536.243
30976,9159.211529,536.243
31189,4447.783921,536.243
31916,4787.989945,536.243
31941,81349.85791,536.243
31991,837.5125133,536.243
32291,23639.39708,536.243
32383,44846.29849,536.243
32691,11102.81988,536.243
32693,99990.6428,536.243
32804,22954.72602,536.243
32962,233429.5008,536.243
33264,3840.103411,536.243
33291,22272.70949,536.243
33368,56251.27986,536.243
34039,627882.5578,536.243
34427,18282.03484,536.243
34476,1850.795404,536.243
34592,72499.80592,536.243
34785,25345.61773,536.243
34815,15381.39389,536.243
34928,18929.715,536.243
34983,30476.49213,536.243
34996,7569.674519,536.243
35084,151632.7746,536.243
35097,62484.7624,536.243
35123,39169.86373,536.243
35820,46823.06864,536.243
35865,11232.11723,536.243
36170,352192.4862,536.243
36185,5653.195043,536.243
36523,203138.6319,536.243
37195,195917.6162,536.243
37291,9376.813814,536.243
37330,7204.404152,536.243
37726,33310.30839,536.243
37787,105358.5005,536.243
37838,7445.431756,536.243
38234,35843.59644,536.243
38243,30951.30865,536.243
38810,179797.0212,536.243
38947,15480.62948,536.243
39055,1768299.384,536.243
39271,24258.04074,536.243
39288,35964.74562,536.243
39291,7322.524382,536.243
39342,144775.268,536.243
39879,76069.09632,536.243
40001,11431.15268,536.243
40887,119469.7291,536.243
40990,48483.23593,536.243
41141,105350.0638,536.243
41241,17754.63066,536.243
41520,44309.16084,536.243
41812,16003.68521,536.243
41850,49397.79115,536.243
42025,224911.9489,536.243
42093,41208.18745,536.243
42468,12727.54619,536.243
42594,19892.55091,536.243
43017,60905.15039,536.243
43044,115990.8991,536.243
43073,3009.783742,536.243
43076,24165.95579,536.243
43509,47713.30922,536.243
44557,123533.2368,536.243
44558,38256.62883,536.243
44590,5742.725826,536.243
45142,3933.975855,536.243
45300,66705.32724,536.243
45767,2162.902058,536.243
46064,9942.55796,536.243
46220,36647.61025,536.243
46377,5404.976413,536.243
46617,31097.08499,536.243
46738,32805.98982,536.243
46854,119098.3336,536.243
46927,9644.516558,536.243
46949,5557.356473,536.243
47015,35088.35061,536.243
47170,24086.05246,536.243
47374,52387.89906,536.243
47531,17832.79751,536.243
47541,36102.71172,536.243
47547,72946.5067,536.243
48096,137912.1129,536.243
48238,7275.06531,536.243
48276,15221.68774,536.243
48559,5134.798725,536.243
48788,64864.65569,536.243
48882,5006.031255,536.243
48932,71386.71084,536.243
48958,9818.257434,536.243
49010,10411.2287,536.243
49020,29611.11346,536.243
49051,193005.5661,536.243
49263,17709.6729,536.243
49265,8708.811433,536.243
49356,24811.85328,536.243
49457,3988.954131,536.243
49855,29155.58631,536.243
50139,19418.63779,536.243
50262,3141.943737,536.243
50349,17191.53859,536.243
50430,23354.77211,536.243
50498,32870.65614,536.243
50722,9200.896696,536.243
51110,23730.57511,536.243
51904,25433.94077,536.243
52461,33992.25439,536.243
52647,13760.09427,536.243
52958,24232.66612,536.243
52985,19804.73132,536.243
53278,9842.299157,536.243
53311,41096.39524,536.243
53821,22457.75765,536.243
54033,169808.5982,536.243
54103,12593.04724,536.243
54298,30829.55649,536.243
54439,134078.9016,536.243
54530,7396.391,536.243
54628,23673.63832,536.243
54657,66581.31155,536.243
54678,26738.04616,536.243
54838,4777.314461,536.243
54868,99131.20361,536.243
55045,57860.59542,536.243
55073,56946.5807,536.243
55122,59056.19205,536.243
55243,2642.659213,536.243
55373,20734.57586,536.243
55375,5938.68275,536.243
55685,20003.97663,536.243
55747,26070.15864,536.243
55899,2490.903575,536.243
56125,13930.15715,536.243
56186,7721.63677,536.243
56382,18865.88879,536.243
56402,108301.1562,536.243
57621,25536.83749,536.243
57723,68456.66792,536.243
57852,17271.88836,536.243
58373,13786.66564,536.243
58460,454411.3239,536.243
58550,32965.69128,536.243
58668,71179.95233,536.243
58928,65444.32553,536.243
59149,220335.6434,536.243
59262,20923.40985,536.243
59291,1567.693697,536.243
59317,20412.64182,536.243
59414,20888.01633,536.243
59953,18329.42561,536.243
59982,52083.80861,536.243
60105,18226.39313,536.243
60521,23907.18839,536.243
60523,5768.730531,536.243
60570,76023.91895,536.243
60747,29607.72588,536.243
61057,27135.67286,536.243
61061,85672.07256,536.243
61296,43597.85718,536.243
61498,354818.3046,536.243
61638,12609.60233,536.243
61885,101295.0649,536.243
62058,10963.13978,536.243
62352,16635.06941,536.243
62461,14219.17353,536.243
62469,8940.663333,536.243
62488,26343.1743,536.243
62493,169179.7158,536.243
62526,96869.02445,536.243
62672,4530.208836,536.243
63007,4676.143929,536.243
63117,20535.87378,536.243
63400,5363.649762,536.243
63538,78883.39381,536.243
63741,2878.606694,536.243
64126,2709.755556,536.243
64177,10805.8241,536.243
64412,14150.90745,536.243
64565,9184.591902,536.243
64761,337511.0084,536.243
65001,1830.486032,536.243
65498,8432.305281,536.243
65657,164229.8821,536.243
65723,49146.2452,536.243
65929,274208.1104,536.243
65971,4453.642403,536.243
66322,8281.256238,536.243
66402,13884.25531,536.243
66762,11188.4263,536.243
66836,49210.39082,536.243
67412,449615.3349,536.243
67445,28723.97666,536.243
67454,7834.801487,536.243
67565,112887.0183,536.243
67845,53440.94766,536.243
68547,56488.56734,536.243
68620,60697.41485,536.243
69124,22262.66251,536.243
69230,3829.935832,536.243
69823,19675.25462,536.243
70098,71515.3229,536.243
70322,22033.98123,536.243
70354,18857.69751,536.243
70453,19046.1545,536.243
70674,3965.448703,536.243
71240,28354.86322,536.243
71315,13541.97823,536.243
71370,20572.80695,536.243
71382,4683.758472,536.243
71497,153246.1264,536.243
71573,6891.419586,536.243
72088,21308.48836,536.243
72162,24479.6379,536.243
72389,12244.04123,536.243
72499,5023.62583,536.243
72644,92071.16539,536.243
72690,20137.204,536.243
73036,6982.563609,536.243
73087,47737.80476,536.243
73097,15515.50415,536.243
73186,5637.354361,536.243
73566,10954.91511,536.243
73804,80553.35966,536.243
74302,9901.877207,536.243
75294,41483.4782,536.243
75394,8696.368751,536.243
75426,33070.22848,536.243
75565,1001.149492,536.243
75803,21209.81784,536.243
75901,9564.328274,536.243
75932,29176.32397,536.243
75958,34166.80103,536.243
76035,82420.38655,536.243
76117,8246.101208,536.243
76212,16919.49244,536.243
76938,37463.29861,536.243
77024,3376.484393,536.243
77115,6330.459464,536.243
77343,4759.197715,536.243
77372,2838.820398,536.243
77434,101006.2057,536.243
78035,24740.35771,536.243
78168,65401.43501,536.243
78529,35655.84476,536.243
78694,7964.84497,536.243
79166,23701.95302,536.243
79512,73877.43025,536.243
79596,136347.9548,536.243
79703,13619.51909,536.243
79711,21556.96548,536.243
80519,78674.82552,536.243
80658,4792.5232,536.243
80672,7339.788849,536.243
80777,112406.4779,536.243
80798,7179.229647,536.243
80802,140150.2279,536.243
81017,11417.63113,536.243
81071,144426.0043,536.243
81080,52486.65108,536.243
81506,56283.31904,536.243
81526,6750.45131,536.243
81568,23194.35366,536.243
81694,11077.14012,536.243
81728,14807.07347,536.243
81774,7094.760512,536.243
81839,47346.17774,536.243
81987,26183.14234,536.243
82153,19290.25806,536.243
82161,95371.50793,536.243
82742,26920.27259,536.243
82777,41668.61122,536.243
82807,6517.907647,536.243
82849,215325.5805,536.243
82868,4956.872856,536.243
83021,10174.63784,536.243
83028,13781.25145,536.243
83276,3396.608408,536.243
83396,35319.78018,536.243
83411,18959.79236,536.243
83413,35957.55738,536.243
83808,3789.076791,536.243
83950,7525.436947,536.243
84234,70363.63156,536.243
84493,16225.13683,536.243
84540,30563.28769,536.243
84871,36767.26433,536.243
85265,16100.50001,536.243
85719,11407.66914,536.243
85899,146983.0404,536.243
86153,29104.70595,536.243
86687,115914.7383,536.243
86908,207285.4621,536.243
87040,11164.33619,536.243
87085,76660.57509,536.243
87350,7556.333342,536.243
87607,18615.73548,536.243
87670,20436.73524,536.243
87794,5174.246462,536.243
87796,34405.77859,536.243
87813,2791.442651,536.243
