pipe_number,cost_GBP,execution_time_sec
52,3552.654058,385.176
127,8605.382224,385.176
160,18935.07322,385.176
195,7484.150284,385.176
223,28437.55455,385.176
252,51519.40602,385.176
259,24251.31928,385.176
490,3218.100588,385.176
493,6901.537428,385.176
506,84825.7298,385.176
516,11058.23487,385.176
590,69503.83445,385.176
599,5355.567672,385.176
638,204085.2476,385.176
679,34857.35811,385.176
781,14219.54695,385.176
834,12284.19248,385.176
846,16959.64554,385.176
993,32493.01677,385.176
1009,7781.825407,385.176
1043,9310.002851,385.176
1092,5706.301886,385.176
1175,15197.83141,385.176
1187,27444.32136,385.176
1217,90257.46164,385.176
1224,41833.29,385.176
1228,29204.80142,385.176
1238,63599.7818,385.176
1306,32846.00509,385.176
1314,54775.67102,385.176
1387,18779.06771,385.176
1422,23958.22802,385.176
1476,287799.0451,385.176
1585,7751.02089,385.176
1672,4921.458796,385.176
1691,25197.23422,385.176
1709,7749.75877,385.176
1719,54130.0699,385.176
1834,25850.63473,385.176
1863,163769.6987,385.176
1868,29059.95037,385.176
1918,14315.04708,385.176
1945,30190.91842,385.176
2013,16895.33986,385.176
2069,4843.535234,385.176
2151,50075.24884,385.176
2179,19932.70409,385.176
2201,186403.9064,385.176
2217,162573.6895,385.176
2237,32973.75303,385.176
2319,443178.5862,385.176
2323,39586.31449,385.176
2355,85138.31492,385.176
2370,122780.3107,385.176
2382,6121.783913,385.176
2390,9149.117455,385.176
2423,10111.0218,385.176
2460,86305.8759,385.176
2549,3914.712694,385.176
2551,33286.68855,385.176
2588,9705.955791,385.176
2608,318753.0752,385.176
2609,10047.23783,385.176
2663,5953.7096,385.176
2673,33157.14367,385.176
2773,8453.959875,385.176
2798,26041.069,385.176
2874,7121.461471,385.176
2937,213945.9438,385.176
2993,52320.64387,385.176
3016,122970.5182,385.176
3072,5226.56243,385.176
3087,109969.3273,385.176
3139,45107.28383,385.176
3226,59370.37043,385.176
3263,67886.13988,385.176
3289,13752.60093,385.176
3297,46522.18911,385.176
3302,9210.133746,385.176
3532,5392.481112,385.176
3628,9835.519242,385.176
3633,1776.75964,385.176
3713,21097.17193,385.176
3821,58192.37244,385.176
3874,11864.349,385.176
3954,16954.39586,385.176
3982,9690.343496,385.176
3989,18704.19319,385.176
4063,29328.57932,385.176
4102,91828.53986,385.176
4127,5438.193761,385.176
4144,49541.69873,385.176
4226,696175.0359,385.176
4229,12833.01676,385.176
4322,8457.051589,385.176
4608,163189.1453,385.176
4683,23880.3895,385.176
4692,62149.2065,385.176
4698,2568.154586,385.176
4700,742328.6062,385.176
4715,158924.5276,385.176
4795,40551.89581,385.176
4954,6432.796887,385.176
5025,23408.03941,385.176
5068,25153.85209,385.176
5140,9628.454188,385.176
5181,10012.2639,385.176
5226,397851.5906,385.176
5239,31369.49862,385.176
5257,76020.70244,385.176
5271,30032.66098,385.176
5290,1478.514495,385.176
5374,73897.36929,385.176
5405,127107.2796,385.176
5515,9863.845902,385.176
5648,45255.95257,385.176
5743,5365.953506,385.176
5749,27090.17919,385.176
5831,5621.313171,385.176
5915,13789.82532,385.176
5985,124221.3325,385.176
6001,91976.36482,385.176
6018,16955.70519,385.176
6084,14780.65172,385.176
6116,8314.877455,385.176
6145,21781.54807,385.176
6359,7276.254686,385.176
6365,16396.47002,385.176
6393,153237.0314,385.176
6396,14928.6869,385.176
6401,61452.52431,385.176
6495,13710.14591,385.176
6519,7941.172159,385.176
6525,8518.48606,385.176
6577,759999.6123,385.176
6601,11128.61196,385.176
6686,21441.48045,385.176
6732,107769.3139,385.176
6736,37478.23859,385.176
6859,72268.8058,385.176
7008,5569.498773,385.176
7097,138309.5045,385.176
7158,6280.477326,385.176
7174,34413.7199,385.176
7182,6960.022247,385.176
7245,7225.408923,385.176
7293,285733.9989,385.176
7312,7758.43089,385.176
7351,57718.09131,385.176
7354,61513.60141,385.176
7393,10824.62278,385.176
7412,34714.0185,385.176
7426,6057.209659,385.176
7430,4225.968246,385.176
7511,9435.302368,385.176
7547,6594.440724,385.176
7555,104744.249,385.176
7627,25898.49807,385.176
7698,9346.20249,385.176
7771,54367.50353,385.176
7835,23299.84802,385.176
8006,49972.49125,385.176
8026,7858.65605,385.176
8041,8858.560102,385.176
8055,230963.3139,385.176
8145,17874.70258,385.176
8160,7708.96379,385.176
8252,362223.5467,385.176
8257,15266.23744,385.176
8325,132822.7427,385.176
8354,52285.74424,385.176
8389,7401.401468,385.176
8402,32046.48062,385.176
8469,13944.89401,385.176
8485,12418.80294,385.176
8486,41290.32601,385.176
8531,7706.905232,385.176
8567,168765.4854,385.176
8590,14027.72524,385.176
8622,15667.04575,385.176
8640,120087.5565,385.176
8657,46035.22368,385.176
8665,43341.17459,385.176
8739,101258.6385,385.176
8748,8610.106632,385.176
8771,21722.75317,385.176
8779,3820.570843,385.176
8832,417570.7825,385.176
8838,85639.30053,385.176
8864,29999.0526,385.176
8902,8899.314584,385.176
8909,182367.4276,385.176
8980,6590.550595,385.176
9135,38702.1741,385.176
9323,18881.81903,385.176
9405,16630.97537,385.176
9448,560212.0499,385.176
9452,5263.678814,385.176
9493,24660.92339,385.176
9593,18676.82568,385.176
9670,10155.41955,385.176
9675,6880.311883,385.176
9746,11183.62726,385.176
9758,3180.287115,385.176
