Avg supply int min,Cost,Expected Burst/year,Expected Int to Supply Prop min,Expected Leakage l/d,Expected Leakage l/h,Ref,burst_points,leakage_points,supply_points,total_points
0.0,29155.586314446617,44.59106781521412,0.0,37954.19548643244,1581.424811934685,49855.0,0.7284017430842697,0.8555142967620539,0.0,2.9343066112107163e-05
0.07150191105469489,25898.498070139933,23.366637599573494,143003.8221093898,21904.14478368043,912.672699320018,7627.0,0.3844982016983716,0.4979952708823991,0.03162018420589781,1.922873170226695e-05
3.7265288445595965,169179.71582931388,183.21184093213355,7453057.689119193,142361.66599960063,5931.736083316693,62493.0,3.0263886638407147,3.2528208724155925,1.6484985889023478,1.922701463630177e-05
0.05196695314327792,24086.052464834498,12.83134645513035,103933.90628655584,12144.18299038144,506.0076245992267,47170.0,0.21856963404220064,0.2868118414450256,0.023373855401407646,1.190779775406407e-05
0.7963545947389723,60697.41484534748,32.3721379975192,1592709.1894779445,29143.519362704817,1214.3133067793674,68620.0,0.5526361006220067,0.6902686807757312,0.3582705511376555,1.1372291267008402e-05
0.0005047980218320599,2490.903575426453,1.4022167273112776,1009.5960436641199,1177.1771794375763,49.049049143232345,55899.0,0.024070756330362267,0.028075416021893774,0.00022791925107227884,1.1271177374695104e-05
0.06645271760749988,21209.817835087906,10.255049013503067,132905.43521499974,8908.01032811062,371.1670970046092,75803.0,0.1760827790348274,0.21251374516686228,0.03000385796728161,1.001959313461409e-05
1.3797239223818178,112406.47786054511,69.15909385372521,2759447.8447636357,45985.24798255896,1916.05199927329,80777.0,1.189580481422106,1.0993823580196618,0.6231417845521845,9.780418165789243e-06
0.346087438799368,125447.75366311132,74.42740619341247,692174.877598736,51038.775857903835,2126.615660745993,12281.0,1.295611147884751,1.233762245826564,0.15728787815481532,9.834869177010695e-06
0.005575824016755407,7569.674519210263,3.260715799272168,11151.648033510814,2659.4378385363348,110.80990993901395,34996.0,0.05750667743757306,0.06508974343973432,0.0025380612898860708,8.59875061662824e-06
0.0019341171595685578,3933.9758547747165,2.014705374550581,3868.2343191371156,1369.459464875752,57.06081103648967,45142.0,0.035552217441674874,0.03353935228695811,0.0008804138136904836,8.525561296023455e-06
0.14789139609418844,25433.940770857957,13.145901875038973,295782.7921883769,8695.930994700962,362.3304581125401,51904.0,0.2320598266581969,0.21304299462219392,0.06732103779833466,8.376326600016982e-06
0.09088847970486486,33612.30255066799,11.016785418771498,181776.95940972972,10555.886147099463,439.8285894624776,23612.0,0.19492765666995102,0.25916245878238237,0.04140084474953638,7.710345293712464e-06
1.1048938169898077,101295.0649032356,50.799715723669316,2209787.6339796153,30291.206250814575,1262.1335937839406,61885.0,0.9005902474531201,0.7456258422037229,0.5035014732916624,7.360929606156024e-06
0.34841241295259084,66581.31155190016,20.374994909508235,696824.8259051817,18913.050598679794,788.0437749449915,54657.0,0.3644956912250922,0.4690469460601477,0.15957543036233102,7.044723738950762e-06
0.003585734959433186,30563.2876893729,9.960374887314405,7171.469918866372,8475.811010956639,353.1587921231933,84540.0,0.17883661920499394,0.211192178479621,0.001644917690494234,6.9099954372073064e-06
0.04631021049569833,23354.772109091788,8.16758562534362,92620.42099139665,6432.676258549871,268.028177439578,50430.0,0.14691016129844167,0.1606225167041645,0.02124466487841281,6.877503062495553e-06
0.10638305945774448,41483.47820296663,11.703306871038999,212766.11891548897,11109.889353560779,462.91205639836573,75294.0,0.21081680348938667,0.2778578050558533,0.048813267518492826,6.698035388845063e-06
0.003102081962930127,3914.7126935213664,1.723378868294515,6204.1639258602545,1015.4065754596318,42.30860731081799,2549.0,0.031109564169674118,0.025466029575179464,0.0014240679670803075,6.505210361241666e-06
0.013121115556585848,19675.254623954705,6.338703167432777,26242.231113171696,4791.101388591329,199.62922452463872,69823.0,0.11445867298499257,0.1201896971226094,0.006023575996961705,6.108673022014056e-06
0.007238742287961209,13392.200619176261,3.7121755322877994,14477.484575922417,3245.980016003119,135.2491673334633,15292.0,0.06710798022799226,0.08152672791794396,0.003323325728734335,6.0876274360172015e-06
