Avg supply int min,Cost,Expected Burst/year,Expected Int to Supply Prop min,Expected Leakage l/d,Expected Leakage l/h,Ref,burst_points,leakage_points,supply_points,total_points
55.82127714435564,912052.8865745981,17.570436620823305,111642554.28871128,16078.499143468489,669.937464311187,11689.0,0.2870157026603586,0.3624206945087505,24.685760700337095,1.815345035020703e-05
0.0,29155.586314446617,44.59106781521412,0.0,37954.19548643244,1581.424811934685,49855.0,0.7304983881659861,0.8586261355657948,0.0,2.7411852339973576e-05
3.7265288445595965,169179.71582931388,183.21184093213355,7453057.689119193,142361.66599960063,5931.736083316693,62493.0,3.023493829702933,3.248496793684781,2.188135133457147,1.858448936185711e-05
0.07150191105469489,25898.498070139933,23.366637599573494,143003.8221093898,21904.14478368043,912.672699320018,7627.0,0.3976355799355974,0.5166042335412954,0.04292356278262417,1.7832183059093513e-05
0.05196695314327792,24086.052464834498,12.83134645513035,103933.90628655584,12144.18299038144,506.0076245992267,47170.0,0.21922576683725278,0.2879051019096228,0.031209860128223636,1.0638161974653783e-05
0.0005047980218320599,2490.903575426453,1.4022167273112776,1009.5960436641199,1177.1771794375763,49.049049143232345,55899.0,0.024009750144762653,0.02798820537573457,0.00030326184716350345,1.0498851122499109e-05
0.7963545947389723,60697.41484534748,32.3721379975192,1592709.1894779445,29143.519362704817,1214.3133067793674,68620.0,0.5544318433064119,0.6931014092012303,0.4784184710407544,1.03643460641832e-05
1.3797239223818178,112406.47786054511,69.15909385372521,2759447.8447636357,45985.24798255896,1916.05199927329,80777.0,1.1910792083871728,1.1012702315327014,0.8328683795534908,1.0166610881945942e-05
0.346087438799368,125447.75366311132,74.42740619341247,692174.877598736,51038.775857903835,2126.615660745993,12281.0,1.2972631371153316,1.2359044698856778,0.21066979131225122,1.00757547972355e-05
0.06645271760749988,21209.817835087906,10.255049013503067,132905.43521499974,8908.01032811062,371.1670970046092,75803.0,0.18109386537590763,0.2184068596829693,0.04053638973212627,9.501979837197518e-06
0.0019341171595685578,3933.9758547747165,2.014705374550581,3868.2343191371156,1369.459464875752,57.06081103648967,45142.0,0.035642219210805105,0.03364994128851417,0.001180296669146474,8.782650107092659e-06
0.14789139609418844,25433.940770857957,13.145901875038973,295782.7921883769,8695.930994700962,362.3304581125401,51904.0,0.23264750425643937,0.21374569581118313,0.0902519175953248,8.73986534831964e-06
0.005575824016755407,7569.674519210263,3.260715799272168,11151.648033510814,2659.4378385363348,110.80990993901395,34996.0,0.0578405630433053,0.06550891647100074,0.0034057653582957436,8.197487143462463e-06
1.1048938169898077,101295.0649032356,50.799715723669316,2209787.6339796153,30291.206250814575,1262.1335937839406,61885.0,0.901637813462898,0.7466408297873839,0.6749024429063092,8.06059412288329e-06
0.003102081962930127,3914.7126935213664,1.723378868294515,6204.1639258602545,1015.4065754596318,42.30860731081799,2549.0,0.030866339002026413,0.02521679714053154,0.0019077204056846418,7.082145467492991e-06
0.09088847970486486,33612.30255066799,11.016785418771498,181776.95940972972,10555.886147099463,439.8285894624776,23612.0,0.19737553502060462,0.26221297603165006,0.05589572335693052,6.945352535010849e-06
0.04631021049569833,23354.772109091788,8.16758562534362,92620.42099139665,6432.676258549871,268.028177439578,50430.0,0.14661896991730045,0.16021067466941508,0.028496355277947947,6.6015185131579496e-06
0.003585734959433186,30563.2876893729,9.960374887314405,7171.469918866372,8475.811010956639,353.1587921231933,84540.0,0.17906445197358123,0.21143523507334855,0.002207061946506469,6.4482587857072815e-06
0.34841241295259084,66581.31155190016,20.374994909508235,696824.8259051817,18913.050598679794,788.0437749449915,54657.0,0.3669522595686502,0.47279938892892326,0.21445666201985997,6.396500688189306e-06
0.048866472733952754,18329.42560816314,7.021044933039189,97732.9454679055,4325.767230629794,180.2403012762414,59953.0,0.1269142519617664,0.10865173847038959,0.0301431953637866,6.369560691543026e-06
0.10638305945774448,41483.47820296663,11.703306871038999,212766.11891548897,11109.889353560779,462.91205639836573,75294.0,0.2118208792165653,0.2793543201251875,0.06564198449591889,6.013782620277463e-06
0.013121115556585848,19675.254623954705,6.338703167432777,26242.231113171696,4791.101388591329,199.62922452463872,69823.0,0.11496919500201579,0.1208080676778141,0.00810149483875967,6.008721264556911e-06
0.004048694295061796,33718.02723353523,11.246373041838323,8097.388590123593,7734.3074494874045,322.2628103953085,96489.0,0.20421759282060145,0.19525716899804438,0.0025000262620856082,5.908375906260149e-06
0.5410556776983457,115914.73825237152,33.092090379103716,1082111.3553966915,27725.908242200203,1155.2461767583418,86687.0,0.602133350336587,0.7013263527257771,0.33410455876652306,5.6732136955443936e-06
0.007238742287961209,13392.200619176261,3.7121755322877994,14477.484575922417,3245.980016003119,135.2491673334633,15292.0,0.06795476593072336,0.08268691150627802,0.00448494358972432,5.691050466851156e-06
0.0021020186954599693,16003.68520890122,4.379205615541603,4204.037390919939,3835.424637137263,159.80935988071928,41812.0,0.08021987447722416,0.09778306267947355,0.0013024165984581659,5.628084512263769e-06
0.09037342949223238,147453.47439017423,37.655595621763496,180746.85898446478,33268.85308604042,1386.202211918351,29947.0,0.6903426302735888,0.8490101562878873,0.05599635621652812,5.285410008098574e-06
